series_norm,config_norm,n,R,T,total_count,solved_count,solved_rate,oot_count,oom_count,err_count,median_time_ms_solved,p90_time_ms_solved,median_nodes,p90_nodes,median_memory_peak_bytes,p90_memory_peak_bytes,median_memo_exact_hit_rate,median_memo_lb_hit_rate,median_bound_time_share,median_cleanup_time_share,complete_stage,rank_by_n
hard,adaptive_v1,500,0.2,0.2,10,10,1.0,0,0,0,146.92964999999998,250.76471999999998,57413.5,91981.4,25262080.0,27402649.599999998,0.1183851784478056,,0.0,0.0,True,77
hard,szwarc,500,0.8,0.6,10,10,1.0,0,0,0,151.42885,820.5310899999998,33686.0,151828.69999999998,838168576.0,838168576.0,0.16111235260348605,,0.0,0.0,True,78
hard,adaptive_v3,500,0.6,0.4,10,10,1.0,0,0,0,187.8519,327.84857999999997,42620.0,67916.9,383815680.0,383815680.0,0.12153445630157281,,0.0,0.0,True,79
hard,adaptive_v2,500,0.6,0.4,10,10,1.0,0,0,0,209.9179,367.29395999999997,44754.0,71936.7,529428480.0,529428480.0,0.12400875457164763,,0.0,0.0,True,80
hard,adaptive_v3,500,0.2,0.2,10,10,1.0,0,0,0,215.10625,426.14943999999997,57386.5,98876.2,27561984.0,28403302.4,0.051957881624165383,,0.0,0.0,True,81
hard,adaptive_v2,500,0.2,0.2,10,10,1.0,0,0,0,232.0487,466.30627,61823.0,103698.4,28211200.0,29351116.799999997,0.05024256412283255,,0.0,0.0,True,82
hard,szwarc,500,0.6,0.4,10,10,1.0,0,0,0,235.53270000000003,431.47505,57400.0,98637.9,838168576.0,838168576.0,0.11910268147860234,,0.0,0.0,True,83
hard,szwarc,500,0.2,0.2,10,10,1.0,0,0,0,290.57655,668.88985,86262.0,170051.1,35647488.0,45004390.4,0.07301889353877053,,0.0,0.0,True,84
hard,lawler,500,0.6,0.6,10,10,1.0,0,0,0,1299.2269000000001,2047.9018399999998,319014.5,487636.6,836861952.0,836861952.0,0.38757599150563515,,0.0,0.0,True,85
hard,adaptive_v1,500,0.6,0.6,10,10,1.0,0,0,0,1307.2111,2057.5710299999996,319953.0,488262.49999999994,836673536.0,836673536.0,0.38647039941809924,,0.0,0.0,True,86
hard,lawler,500,0.4,0.4,10,10,1.0,0,0,0,1378.82385,1813.96787,386621.0,502522.6,836861952.0,836861952.0,0.1940720726772666,,0.0,0.0,True,87
hard,adaptive_v1,500,0.4,0.4,10,10,1.0,0,0,0,1383.2321000000002,1814.74273,386896.5,502647.69999999995,836673536.0,836673536.0,0.19273170068559414,,0.0,0.0,True,88
hard,both,500,0.4,0.4,10,10,1.0,0,0,0,1397.86455,2017.5281,332244.0,463551.2,789626880.0,789626880.0,0.21486460805630686,,0.0,0.0,True,89
hard,adaptive_v3,500,0.4,0.4,10,10,1.0,0,0,0,1921.73165,2685.28395,328099.5,429037.4,383815680.0,383815680.0,0.07368357074484944,,0.0,0.0,True,90
hard,both,500,0.6,0.6,10,10,1.0,0,0,0,2112.97595,2945.2076699999993,405784.5,575310.5,789626880.0,789626880.0,0.4686421805334918,,0.0,0.0,True,91
hard,adaptive_v2,500,0.4,0.4,10,10,1.0,0,0,0,2133.0689,3062.96963,358799.5,460211.5,529428480.0,529428480.0,0.06333220132116539,,0.0,0.0,True,92
hard,adaptive_v3,500,0.6,0.6,10,10,1.0,0,0,0,3283.3824999999997,4045.299609999999,426413.0,515662.8999999999,383815680.0,383815680.0,0.16255973347963587,,0.0,0.0,True,93
hard,szwarc,500,0.4,0.4,10,10,1.0,0,0,0,3578.0460000000003,4838.452509999999,696475.5,815347.2999999999,838168576.0,838168576.0,0.08939872297848928,,0.0,0.0,True,94
hard,adaptive_v2,500,0.6,0.6,10,10,1.0,0,0,0,3618.26525,5181.25191,424733.5,580122.7,529428480.0,529428480.0,0.14954237343995203,,0.0,0.0,True,95
hard,szwarc,500,0.6,0.6,10,10,1.0,0,0,0,4573.52075,7276.76091,659450.0,944446.4999999999,838168576.0,838168576.0,0.16913526908790283,,0.0,0.0,True,96
hard,both,500,0.2,0.8,10,10,1.0,0,0,0,5906.0854500000005,7629.32514,1048263.0,1323540.9,789626880.0,789626880.0,0.2551819246378346,,0.0,0.0,True,97
hard,lawler,500,0.4,0.6,10,10,1.0,0,0,0,5931.9755000000005,8215.7902,1306348.5,1749086.4,836861952.0,836861952.0,0.22005165345316138,,0.0,0.0,True,98
hard,adaptive_v1,500,0.4,0.6,10,10,1.0,0,0,0,5932.10265,8251.81742,1307019.5,1752888.9,836673536.0,836673536.0,0.21970825184698906,,0.0,0.0,True,99
hard,lawler,500,0.2,0.8,10,10,1.0,0,0,0,6465.76245,8124.94574,1405995.5,1648133.5,836861952.0,836861952.0,0.18689225500949272,,0.0,0.0,True,100
hard,adaptive_v1,500,0.2,0.8,10,10,1.0,0,0,0,6469.5107,8126.2126100000005,1405819.5,1648770.5,836673536.0,836673536.0,0.1859195387377656,,0.0,0.0,True,101
hard,adaptive_v3,500,0.2,0.8,10,10,1.0,0,0,0,6483.66135,7974.23579,827706.0,1003106.9,383815680.0,383815680.0,0.07816613378569805,,0.0,0.0,True,102
hard,both,500,0.4,0.6,10,10,1.0,0,0,0,6844.6471,9352.89841,1210558.0,1610583.9,789626880.0,789626880.0,0.26848125561644554,,0.0,0.0,True,103
hard,adaptive_v2,500,0.2,0.8,10,10,1.0,0,0,0,7566.2248,9309.289939999999,996161.0,1175479.9,529428480.0,529428480.0,0.06509859416850519,,0.0,0.0,True,104
hard,adaptive_v3,500,0.4,0.6,10,10,1.0,0,0,0,7607.16665,9783.45911,972593.0,1206339.0,383815680.0,383815680.0,0.09634395228791803,,0.0,0.0,True,105
hard,adaptive_v3,500,0.2,0.4,10,10,1.0,0,0,0,8579.36955,9411.96039,1362928.5,1535526.7,266035200.0,266035200.0,0.07698418720921152,,0.0,0.0,True,106
hard,both,500,0.2,0.4,10,10,1.0,0,0,0,8700.97055,10514.10983,1916543.5,2379000.6999999997,381992960.0,381992960.0,0.15873871017358537,,0.0,0.0,True,107
hard,adaptive_v1,500,0.2,0.4,10,10,1.0,0,0,0,8760.23085,9312.173359999999,2386171.5,2578325.5,527245312.0,527245312.0,0.13945361089566177,,0.0,0.0,True,108
hard,lawler,500,0.2,0.4,10,10,1.0,0,0,0,8770.65335,9293.53484,2397930.5,2578628.0999999996,525209600.0,525209600.0,0.13961106741320434,,0.0,0.0,True,109
hard,adaptive_v2,500,0.4,0.6,10,10,1.0,0,0,0,9146.9462,11189.74189,1076104.0,1325648.0,529428480.0,529428480.0,0.07637670553543899,,0.0,0.0,True,110
hard,szwarc,500,0.2,0.8,10,10,1.0,0,0,0,9148.9266,10887.150319999999,1332775.5,1555800.5,838168576.0,838168576.0,0.11692390504641739,,0.0,0.0,True,111
hard,adaptive_v2,500,0.2,0.4,10,10,1.0,0,0,0,10514.7127,12186.822189999999,1665722.5,1805557.5999999999,362852352.0,362852352.0,0.0658634397804373,,0.0,0.0,True,112
hard,szwarc,500,0.4,0.6,10,10,1.0,0,0,0,14076.969949999999,17638.61078,1880714.5,2234927.1999999997,838168576.0,838168576.0,0.11028898100634119,,0.0,0.0,True,113
hard,adaptive_v3,500,0.2,0.6,10,10,1.0,0,0,0,18387.565300000002,18943.49874,2390600.0,2540829.6,383815680.0,383815680.0,0.07582000902414557,,0.0,0.0,True,114
hard,szwarc,500,0.2,0.4,10,10,1.0,0,0,0,19441.4983,20609.09135,3359143.0,3602525.6,574279680.0,574279680.0,0.08033828420591979,,0.0,0.0,True,115
hard,adaptive_v1,500,0.2,0.6,10,10,1.0,0,0,0,20032.8494,23764.74301,4502128.5,5452698.699999999,836673536.0,836673536.0,0.1364266151646611,,0.0,0.0,True,116
hard,lawler,500,0.2,0.6,10,10,1.0,0,0,0,20102.18105,23740.56976,4516438.0,5453902.5,836861952.0,836861952.0,0.13718984096087894,,0.0,0.0,True,117
hard,both,500,0.2,0.6,10,10,1.0,0,0,0,20154.6063,22137.40355,3765143.5,4096767.4999999995,789626880.0,789626880.0,0.16229622706708785,,0.0,0.0,True,118
hard,adaptive_v2,500,0.2,0.6,10,10,1.0,0,0,0,21875.092299999997,23182.92991,2813841.0,3080696.1999999997,529428480.0,529428480.0,0.06413896926228851,,0.0,0.0,True,119
hard,szwarc,500,0.2,0.6,10,10,1.0,0,0,0,35359.92765,42930.3989,5096663.5,5984860.6,837505024.0,838168576.0,0.08278413137500056,,0.0,0.0,True,120
hard,adaptive_v2,600,0.6,0.2,10,10,1.0,0,0,0,0.00685,0.009609999999999999,1.0,1.0,930549760.0,930549760.0,0.0,,0.0,0.0,True,1
hard,adaptive_v3,600,0.6,0.2,10,10,1.0,0,0,0,0.0069,0.009839999999999998,1.0,1.0,930385920.0,930385920.0,0.0,,0.0,0.0,True,2
hard,szwarc,600,0.6,0.2,10,10,1.0,0,0,0,0.00695,0.00924,1.0,1.0,2059505664.0,2059505664.0,0.0,,0.0,0.0,True,3
hard,lawler,600,1.0,0.2,10,10,1.0,0,0,0,0.0072499999999999995,0.00869,1.0,1.0,2058096640.0,2058096640.0,0.0,,0.0,0.0,True,4
hard,lawler,600,0.8,0.2,10,10,1.0,0,0,0,0.00735,0.00916,1.0,1.0,2058096640.0,2058096640.0,0.0,,0.0,0.0,True,5
hard,both,600,0.6,0.2,10,10,1.0,0,0,0,0.007350000000000001,0.00914,1.0,1.0,1401024512.0,1401024512.0,0.0,,0.0,0.0,True,6
hard,adaptive_v1,600,0.6,0.2,10,10,1.0,0,0,0,0.007350000000000001,0.010239999999999999,1.0,1.0,2058518528.0,2058518528.0,0.0,,0.0,0.0,True,7
hard,adaptive_v2,600,1.0,0.4,10,10,1.0,0,0,0,0.0074,0.00884,1.0,1.0,930549760.0,930549760.0,0.0,,0.0,0.0,True,8
hard,adaptive_v1,600,1.0,0.4,10,10,1.0,0,0,0,0.0074,0.00953,1.0,1.0,2058518528.0,2058518528.0,0.0,,0.0,0.0,True,9
hard,adaptive_v3,600,1.0,0.2,10,10,1.0,0,0,0,0.00745,0.0096,1.0,1.0,930385920.0,930385920.0,0.0,,0.0,0.0,True,10
hard,adaptive_v1,600,1.0,0.2,10,10,1.0,0,0,0,0.0075,0.00889,1.0,1.0,2058518528.0,2058518528.0,0.0,,0.0,0.0,True,11
hard,adaptive_v3,600,1.0,0.4,10,10,1.0,0,0,0,0.0075,0.00894,1.0,1.0,930385920.0,930385920.0,0.0,,0.0,0.0,True,12
hard,lawler,600,1.0,0.4,10,10,1.0,0,0,0,0.007549999999999999,0.00916,1.0,1.0,2058096640.0,2058096640.0,0.0,,0.0,0.0,True,13
hard,szwarc,600,0.8,0.2,10,10,1.0,0,0,0,0.007549999999999999,0.01019,1.0,1.0,2059505664.0,2059505664.0,0.0,,0.0,0.0,True,14
hard,szwarc,600,1.0,0.2,10,10,1.0,0,0,0,0.00765,0.00967,1.0,1.0,2059505664.0,2059505664.0,0.0,,0.0,0.0,True,15
hard,lawler,600,0.6,0.2,10,10,1.0,0,0,0,0.00775,0.00886,1.0,1.0,2058096640.0,2058096640.0,0.0,,0.0,0.0,True,16
hard,both,600,1.0,0.4,10,10,1.0,0,0,0,0.00775,0.00973,1.0,1.0,1401024512.0,1401024512.0,0.0,,0.0,0.0,True,17
hard,adaptive_v3,600,0.8,0.2,10,10,1.0,0,0,0,0.0078000000000000005,0.00938,1.0,1.0,930385920.0,930385920.0,0.0,,0.0,0.0,True,18
hard,adaptive_v2,600,1.0,0.2,10,10,1.0,0,0,0,0.0079,0.0095,1.0,1.0,930549760.0,930549760.0,0.0,,0.0,0.0,True,19
hard,both,600,1.0,0.2,10,10,1.0,0,0,0,0.00795,0.00921,1.0,1.0,1401024512.0,1401024512.0,0.0,,0.0,0.0,True,20
hard,both,600,0.8,0.2,10,10,1.0,0,0,0,0.008,0.00907,1.0,1.0,1401024512.0,1401024512.0,0.0,,0.0,0.0,True,21
hard,adaptive_v1,600,0.8,0.2,10,10,1.0,0,0,0,0.0081,0.011009999999999999,1.0,1.0,2058518528.0,2058518528.0,0.0,,0.0,0.0,True,22
hard,szwarc,600,1.0,0.4,10,10,1.0,0,0,0,0.00875,0.01064,1.0,1.0,2059505664.0,2059505664.0,0.0,,0.0,0.0,True,23
hard,adaptive_v2,600,0.8,0.2,10,10,1.0,0,0,0,0.008799999999999999,0.00946,1.0,1.0,930549760.0,930549760.0,0.0,,0.0,0.0,True,24
hard,adaptive_v1,600,0.4,0.2,10,10,1.0,0,0,0,0.0257,0.05676999999999998,4.5,12.299999999999999,2058518528.0,2058518528.0,0.0,,0.0,0.0,True,25
hard,lawler,600,0.4,0.2,10,10,1.0,0,0,0,0.02685,0.046290000000000005,4.5,12.299999999999999,2058096640.0,2058096640.0,0.0,,0.0,0.0,True,26
hard,adaptive_v2,600,0.4,0.2,10,10,1.0,0,0,0,0.030449999999999998,0.05965999999999999,4.5,12.299999999999999,930549760.0,930549760.0,0.0,,0.0,0.0,True,27
hard,both,600,0.4,0.2,10,10,1.0,0,0,0,0.03075,0.057999999999999996,4.5,11.2,1401024512.0,1401024512.0,0.0,,0.0,0.0,True,28
hard,adaptive_v3,600,0.4,0.2,10,10,1.0,0,0,0,0.03315,0.05298,4.5,12.299999999999999,930385920.0,930385920.0,0.0,,0.0,0.0,True,29
hard,adaptive_v1,600,0.8,0.4,10,10,1.0,0,0,0,0.05115,0.18259999999999998,14.0,56.0,2058518528.0,2058518528.0,0.0,,0.0,0.0,True,30
hard,lawler,600,0.8,0.4,10,10,1.0,0,0,0,0.0524,0.16768,14.0,55.099999999999994,2058096640.0,2058096640.0,0.0,,0.0,0.0,True,31
hard,adaptive_v2,600,0.8,0.4,10,10,1.0,0,0,0,0.065,8.58304,16.0,628.4,930549760.0,930549760.0,0.0,,0.0,0.0,True,32
hard,both,600,0.8,0.4,10,10,1.0,0,0,0,0.0658,0.17646999999999996,12.0,48.0,1401024512.0,1401024512.0,0.0,,0.0,0.0,True,33
hard,adaptive_v3,600,0.8,0.4,10,10,1.0,0,0,0,0.07,8.7522,16.0,628.4,930385920.0,930385920.0,0.0,,0.0,0.0,True,34
hard,both,600,0.6,0.8,10,10,1.0,0,0,0,2.76775,3.2488499999999996,654.0,857.7999999999998,1401024512.0,1401024512.0,0.13185092768624138,,0.0,0.0,True,35
hard,both,600,0.8,0.8,10,10,1.0,0,0,0,2.79705,3.2628,495.0,650.7999999999998,1401024512.0,1401024512.0,0.07566195253720807,,0.0,0.0,True,36
hard,adaptive_v1,600,1.0,0.8,10,10,1.0,0,0,0,2.9092000000000002,3.13323,630.0,683.5,2058518528.0,2058518528.0,0.0365081860313468,,0.0,0.0,True,37
hard,szwarc,600,0.8,0.8,10,10,1.0,0,0,0,2.9156500000000003,3.8213199999999996,642.5,886.8999999999999,2059505664.0,2059505664.0,0.05402547564321949,,0.0,0.0,True,38
hard,lawler,600,1.0,0.8,10,10,1.0,0,0,0,2.92115,3.06586,626.0,676.4,2058096640.0,2058096640.0,0.03884735119601948,,0.0,0.0,True,39
hard,both,600,1.0,0.8,10,10,1.0,0,0,0,2.9693500000000004,3.16202,497.0,532.1,1401024512.0,1401024512.0,0.07798142888493796,,0.0,0.0,True,40
hard,lawler,600,0.8,0.8,10,10,1.0,0,0,0,3.148,3.5517899999999996,678.0,861.3999999999999,2058096640.0,2058096640.0,0.04644653270437916,,0.0,0.0,True,41
hard,szwarc,600,1.0,0.8,10,10,1.0,0,0,0,3.17085,3.52146,632.5,704.5,2059505664.0,2059505664.0,0.03659727688853902,,0.0,0.0,True,42
hard,szwarc,600,0.6,0.8,10,10,1.0,0,0,0,3.2295,4.35138,886.5,1198.2999999999997,2059505664.0,2059505664.0,0.06892817975834464,,0.0,0.0,True,43
hard,adaptive_v1,600,0.8,0.8,10,10,1.0,0,0,0,3.28155,3.6208899999999997,688.5,871.4999999999999,2058518528.0,2058518528.0,0.04577612640236644,,0.0,0.0,True,44
hard,adaptive_v1,600,0.6,0.8,10,10,1.0,0,0,0,3.7558,4.343719999999999,918.0,1129.6,2058518528.0,2058518528.0,0.07881749637516096,,0.0,0.0,True,45
hard,lawler,600,0.6,0.8,10,10,1.0,0,0,0,3.7918,4.092929999999999,887.5,1124.9999999999998,2058096640.0,2058096640.0,0.07086341217830569,,0.0,0.0,True,46
hard,adaptive_v1,600,1.0,0.6,10,10,1.0,0,0,0,4.3292,13.740289999999996,1611.0,5262.199999999999,2058518528.0,2058518528.0,0.15415046486393782,,0.0,0.0,True,47
hard,lawler,600,1.0,0.6,10,10,1.0,0,0,0,4.344799999999999,12.993049999999998,1602.5,5244.5999999999985,2058096640.0,2058096640.0,0.1541897528292715,,0.0,0.0,True,48
hard,adaptive_v2,600,1.0,0.8,10,10,1.0,0,0,0,4.4971,5.1496699999999995,661.5,762.1999999999999,930549760.0,930549760.0,0.027088562280184796,,0.0,0.0,True,49
hard,adaptive_v3,600,1.0,0.8,10,10,1.0,0,0,0,4.6197,5.093179999999999,662.5,756.1999999999999,930385920.0,930385920.0,0.034951389973449945,,0.0,0.0,True,50
hard,adaptive_v2,600,0.8,0.8,10,10,1.0,0,0,0,4.632,5.6450499999999995,709.5,884.8999999999999,930549760.0,930549760.0,0.040294981951375736,,0.0,0.0,True,51
hard,adaptive_v3,600,0.8,0.8,10,10,1.0,0,0,0,4.7334499999999995,5.772509999999999,745.0,923.2999999999997,930385920.0,930385920.0,0.051272495602604676,,0.0,0.0,True,52
hard,adaptive_v2,600,0.6,0.8,10,10,1.0,0,0,0,4.94585,5.829149999999999,946.5,1155.2999999999997,930549760.0,930549760.0,0.060187396286715204,,0.0,0.0,True,53
hard,adaptive_v3,600,0.6,0.8,10,10,1.0,0,0,0,5.10435,5.832949999999999,974.5,1191.1999999999998,930385920.0,930385920.0,0.06866484354052255,,0.0,0.0,True,54
hard,both,600,1.0,0.6,10,10,1.0,0,0,0,5.4074,16.55456,1527.5,5101.0999999999985,1401024512.0,1401024512.0,0.24835184507555663,,0.0,0.0,True,55
hard,szwarc,600,0.4,0.2,10,10,1.0,0,0,0,6.4839,6.99986,598.5,600.0,2059505664.0,2059505664.0,0.0,,0.0,0.0,True,56
hard,szwarc,600,0.8,0.4,10,10,1.0,0,0,0,6.8576999999999995,7.33012,600.0,630.5,2059505664.0,2059505664.0,0.00041186161449752884,,0.0,0.0,True,57
hard,adaptive_v3,600,1.0,0.6,10,10,1.0,0,0,0,7.222300000000001,23.425729999999994,1891.5,6439.999999999998,930385920.0,930385920.0,0.10978682717915744,,0.0,0.0,True,58
hard,adaptive_v2,600,1.0,0.6,10,10,1.0,0,0,0,7.454549999999999,23.184089999999998,1931.0,6557.999999999999,930549760.0,930549760.0,0.11378319139807425,,0.0,0.0,True,59
hard,szwarc,600,1.0,0.6,10,10,1.0,0,0,0,7.60065,27.832309999999993,2281.0,8243.499999999998,2059505664.0,2059505664.0,0.10216812827800972,,0.0,0.0,True,60
hard,lawler,600,0.4,0.8,10,10,1.0,0,0,0,47.869150000000005,142.59046999999998,16488.5,42104.99999999999,2058096640.0,2058096640.0,0.2488110293680285,,0.0,0.0,True,61
hard,adaptive_v1,600,0.4,0.8,10,10,1.0,0,0,0,48.405750000000005,140.95891999999998,16654.0,42603.299999999996,2058518528.0,2058518528.0,0.24792761686197787,,0.0,0.0,True,62
hard,both,600,0.4,0.8,10,10,1.0,0,0,0,66.6011,269.66657999999995,18650.0,62535.899999999994,1401024512.0,1401024512.0,0.3645342044103405,,0.0,0.0,True,63
hard,adaptive_v3,600,0.4,0.8,10,10,1.0,0,0,0,100.32695,396.65496999999993,22205.0,70884.4,930385920.0,930385920.0,0.1704985358060191,,0.0,0.0,True,64
hard,adaptive_v2,600,0.4,0.8,10,10,1.0,0,0,0,102.64410000000001,365.01986999999997,21988.0,65191.899999999994,930549760.0,930549760.0,0.15715308296095606,,0.0,0.0,True,65
hard,szwarc,600,0.4,0.8,10,10,1.0,0,0,0,130.01965,416.5580399999999,30749.0,83964.79999999999,2059505664.0,2059505664.0,0.13706586086184452,,0.0,0.0,True,66
hard,lawler,600,0.8,0.6,10,10,1.0,0,0,0,147.01344999999998,336.74493999999993,46695.0,93323.29999999997,2058096640.0,2058096640.0,0.33212612327406477,,0.0,0.0,True,67
hard,adaptive_v1,600,0.8,0.6,10,10,1.0,0,0,0,148.46820000000002,335.60946999999993,47001.0,93570.29999999997,2058518528.0,2058518528.0,0.3307914334274148,,0.0,0.0,True,68
hard,adaptive_v1,600,0.6,0.4,10,10,1.0,0,0,0,149.01175,196.09824,48970.5,65018.799999999996,2058518528.0,2058518528.0,0.27301683761506024,,0.0,0.0,True,69
hard,lawler,600,0.6,0.4,10,10,1.0,0,0,0,152.5727,198.16397999999998,48748.0,64967.399999999994,2058096640.0,2058096640.0,0.27604294044797995,,0.0,0.0,True,70
hard,both,600,0.6,0.4,10,10,1.0,0,0,0,180.8779,222.58009,50784.0,62609.4,1401024512.0,1401024512.0,0.3107209212879641,,0.0,0.0,True,71
hard,both,600,0.8,0.6,10,10,1.0,0,0,0,275.5037,715.9704399999998,60090.5,145876.69999999998,1401024512.0,1401024512.0,0.47379627240283184,,0.0,0.0,True,72
hard,adaptive_v3,600,0.6,0.4,10,10,1.0,0,0,0,281.39475000000004,386.20583,60911.5,80000.4,930385920.0,930385920.0,0.11790416944318433,,0.0,0.0,True,73
hard,adaptive_v2,600,0.6,0.4,10,10,1.0,0,0,0,295.03094999999996,417.09434,62509.0,82991.9,930549760.0,930549760.0,0.11272443910899987,,0.0,0.0,True,74
hard,both,600,0.2,0.2,10,10,1.0,0,0,0,346.51914999999997,555.72171,111057.0,178908.8,52207616.0,52207616.0,0.14301909252437578,,0.0,0.0,True,75
hard,lawler,600,0.2,0.2,10,10,1.0,0,0,0,377.65625,576.32543,137602.0,209550.5,52563968.0,52563968.0,0.12922328993266594,,0.0,0.0,True,76
hard,adaptive_v1,600,0.2,0.2,10,10,1.0,0,0,0,378.23875,576.0670299999999,138351.5,209471.1,53567488.0,53567488.0,0.1284002372180317,,0.0,0.0,True,77
hard,szwarc,600,0.6,0.4,10,10,1.0,0,0,0,386.70075,524.0344799999999,87676.0,116947.7,2059505664.0,2059505664.0,0.13984759815768813,,0.0,0.0,True,78
hard,adaptive_v3,600,0.8,0.6,10,10,1.0,0,0,0,428.802,1234.4402599999999,71247.0,170346.69999999995,930385920.0,930385920.0,0.20314540556935162,,0.0,0.0,True,79
hard,adaptive_v2,600,0.8,0.6,10,10,1.0,0,0,0,450.0674,1100.2912299999998,72427.5,155155.69999999998,930549760.0,930549760.0,0.19512291740772178,,0.0,0.0,True,80
hard,szwarc,600,0.8,0.6,10,10,1.0,0,0,0,477.78090000000003,1173.0456499999996,92549.5,210923.39999999997,2059505664.0,2059505664.0,0.1854887397784613,,0.0,0.0,True,81
hard,adaptive_v3,600,0.2,0.2,10,10,1.0,0,0,0,556.0002999999999,742.5776399999999,127696.5,178747.0,53514240.0,53514240.0,0.05898754019998971,,0.0,0.0,True,82
hard,adaptive_v2,600,0.2,0.2,10,10,1.0,0,0,0,591.3680999999999,781.0613599999999,136150.5,190082.5,53612544.0,53612544.0,0.058025675957404814,,0.0,0.0,True,83
hard,szwarc,600,0.2,0.2,10,10,1.0,0,0,0,854.76625,1256.3510199999998,219009.5,327348.5,70823936.0,70823936.0,0.08006077141877516,,0.0,0.0,True,84
hard,lawler,600,0.4,0.4,10,10,1.0,0,0,0,2218.3439,2873.8941,611232.5,760273.8999999999,2058096640.0,2058096640.0,0.188537504992342,,0.0,0.0,True,85
hard,adaptive_v1,600,0.4,0.4,10,10,1.0,0,0,0,2237.0793,2888.6680099999994,611262.0,763017.4999999999,2058518528.0,2058518528.0,0.18837218894360533,,0.0,0.0,True,86
hard,lawler,600,0.6,0.6,10,10,1.0,0,0,0,2285.46625,3176.7631699999997,463549.0,629636.7999999999,2058096640.0,2058096640.0,0.3781266666053429,,0.0,0.0,True,87
hard,adaptive_v1,600,0.6,0.6,10,10,1.0,0,0,0,2293.8540000000003,3183.72023,464192.5,631586.9,2058518528.0,2058518528.0,0.37711158907589803,,0.0,0.0,True,88
hard,both,600,0.4,0.4,10,10,1.0,0,0,0,2393.7778500000004,2867.1943899999997,530378.5,625773.1,1401024512.0,1401024512.0,0.21542920196519327,,0.0,0.0,True,89
hard,adaptive_v3,600,0.4,0.4,10,10,1.0,0,0,0,2954.58995,3799.7959499999997,468913.5,572174.2999999999,930385920.0,930385920.0,0.07841469416864759,,0.0,0.0,True,90
hard,both,600,0.6,0.6,10,10,1.0,0,0,0,2959.07715,4705.01364,490988.5,751127.5,1401024512.0,1401024512.0,0.4767613698348627,,0.0,0.0,True,91
hard,adaptive_v2,600,0.4,0.4,10,10,1.0,0,0,0,3487.31615,4560.9610299999995,537172.5,618417.6,930549760.0,930549760.0,0.06939555340166131,,0.0,0.0,True,92
hard,adaptive_v3,600,0.6,0.6,10,10,1.0,0,0,0,5112.614299999999,6769.31915,598904.5,789449.3,930385920.0,930385920.0,0.17924695721458828,,0.0,0.0,True,93
hard,adaptive_v2,600,0.6,0.6,10,10,1.0,0,0,0,5659.8199,7719.399529999999,577586.5,796452.5,930549760.0,930549760.0,0.14889420185905042,,0.0,0.0,True,94
hard,szwarc,600,0.4,0.4,10,10,1.0,0,0,0,5989.28455,7628.0092,1005213.5,1271814.6,2059505664.0,2059505664.0,0.09619961380507672,,0.0,0.0,True,95
hard,szwarc,600,0.6,0.6,10,10,1.0,0,0,0,7547.1521999999995,10924.964199999999,942462.5,1281181.2,2059505664.0,2059505664.0,0.1726174077449068,,0.0,0.0,True,96
hard,lawler,600,0.4,0.6,10,10,1.0,0,0,0,9975.894400000001,13871.69457,2043775.0,2670303.9999999995,2058096640.0,2058096640.0,0.2313496082032111,,0.0,0.0,True,97
hard,adaptive_v1,600,0.4,0.6,10,10,1.0,0,0,0,9992.45895,13880.933239999998,2042521.5,2670708.9,2058518528.0,2058518528.0,0.23131493912208292,,0.0,0.0,True,98
hard,both,600,0.4,0.6,10,10,1.0,0,0,0,11968.67815,15416.277139999998,1873101.5,2345123.5999999996,1401024512.0,1401024512.0,0.2996202520191498,,0.0,0.0,True,99
hard,adaptive_v3,600,0.4,0.6,10,10,1.0,0,0,0,12711.041949999999,16824.15227,1398738.5,1791094.2,930385920.0,930385920.0,0.10181490825952513,,0.0,0.0,True,100
hard,both,600,0.2,0.8,10,10,1.0,0,0,0,12751.44635,15210.421339999997,1955468.5,2364110.6999999997,1401024512.0,1401024512.0,0.2685277081964374,,0.0,0.0,True,101
hard,adaptive_v3,600,0.2,0.8,10,10,1.0,0,0,0,12962.880000000001,15442.063989999999,1458039.0,1737138.9,930385920.0,930385920.0,0.08041319496437851,,0.0,0.0,True,102
hard,lawler,600,0.2,0.8,10,10,1.0,0,0,0,13324.10545,18918.71234,2556503.0,3567433.5,2058096640.0,2058096640.0,0.19143732868093333,,0.0,0.0,True,103
hard,adaptive_v1,600,0.2,0.8,10,10,1.0,0,0,0,13338.466250000001,18923.61485,2560233.5,3563341.9,2058518528.0,2058518528.0,0.19125649833974498,,0.0,0.0,True,104
hard,both,600,0.2,0.4,10,10,1.0,0,0,0,14012.3349,18371.785760000002,2914832.0,3746224.0,632832000.0,632852889.6,0.15954196130681864,,0.0,0.0,True,105
hard,adaptive_v3,600,0.2,0.4,10,10,1.0,0,0,0,14030.478650000001,16696.92623,2018703.0,2464350.2,425873408.0,425873408.0,0.07953142919806674,,0.0,0.0,True,106
hard,adaptive_v1,600,0.2,0.4,10,10,1.0,0,0,0,14462.275450000001,18161.40337,3591595.0,4443262.1,928755712.0,929439744.0,0.13978513091966444,,0.0,0.0,True,107
hard,lawler,600,0.2,0.4,10,10,1.0,0,0,0,14729.6065,18203.87479,3688918.0,4482394.7,926257152.0,928577945.6,0.14038035806310478,,0.0,0.0,True,108
