n,R,T,seed,instance_path,shared_work_dir,data_mode,ours_exe,ours_reconstruct_status,ours_reconstruct_objective,ours_reconstruct_reported_time_ms,ours_reconstruct_wall_time_ms,ours_reconstruction_success,ours_reconstructed_order_cost,ours_order_length,ours_reconstruct_memo_used_bytes,ours_reconstruct_peak_working_set_bytes,article_status,article_objective,article_wall_time_ms,article_memo_bytes,article_reported_ram_bytes,article_peak_working_set_bytes,ratio_ours_reconstruct_wall_to_article,ratio_ours_reconstruct_memo_to_article_memo,ratio_ours_reconstruct_peak_to_article_peak,objective_comparison_status,objective_match,notes,ours_reconstruct_run_line,ours_reconstruct_run_n,ours_reconstruct_run_seed,ours_reconstruct_run_input,ours_reconstruct_run_decomp,ours_reconstruct_run_memo_backend,ours_reconstruct_run_use_ub,ours_reconstruct_run_use_lb,ours_reconstruct_run_terminal_rules,ours_reconstruct_run_position_filtering_enabled,ours_reconstruct_run_enable_lawler_basic_rules,ours_reconstruct_run_enable_simple_lb,ours_reconstruct_run_enable_lb_memo,ours_reconstruct_run_enable_edd_ub,ours_reconstruct_run_ub_depth_limit,ours_reconstruct_run_lb_depth_limit,ours_reconstruct_run_terminal_all_tardy_spt,ours_reconstruct_run_terminal_edd_at_most_one_tardy,ours_reconstruct_run_enable_memo,ours_reconstruct_run_enable_exact_memo,ours_reconstruct_run_memo_full_key_verification,ours_reconstruct_run_memo_memory_limit_mb,ours_reconstruct_run_cost,ours_reconstruct_run_reconstruction_success,ours_reconstruct_run_reconstructed_order_cost,ours_reconstruct_run_time_ms,ours_reconstruct_run_nodes,ours_reconstruct_run_max_depth,ours_reconstruct_run_memo_hits,ours_reconstruct_run_memo_misses,ours_reconstruct_run_memo_exact_hits,ours_reconstruct_run_memo_lb_hits,ours_reconstruct_run_rule4,ours_reconstruct_run_valid_pos,ours_reconstruct_run_valid_pos_pruned_3a,ours_reconstruct_run_valid_pos_pruned_3b,ours_reconstruct_run_memo_rejected,ours_reconstruct_run_memo_forced_evict,ours_reconstruct_run_lufo_passes,ours_reconstruct_run_terminal_spt,ours_reconstruct_run_terminal_edd,ours_reconstruct_run_memo_peak,ours_reconstruct_run_memo_final,ours_reconstruct_run_memo_evictions,ours_reconstruct_run_memo_clean_time_ms,ours_reconstruct_run_reconstruction_time_ms,ours_reconstruct_run_reconstruction_repairs,ours_reconstruct_run_reconstruction_trace_hits,ours_reconstruct_run_reconstruction_trace_fallbacks,ours_reconstruct_run_memo_used_mb,ours_reconstruct_run_memo_bytes_per_entry,article_raw_metrics,article_metric_TT,article_metric_time,article_metric_RAM,article_metric_NbBytesMem,article_metric_NbBytesMem2,article_metric_NbEntryMem,article_metric_NbEntryMem2,article_metric_NbJobsMem,article_metric_Hits,article_metric_Hits2,article_metric_Miss,article_metric_Miss2,article_metric_All,article_metric_MerL,article_metric_szMerL,article_metric_MerR,article_metric_szMerR,article_metric_MovL,article_metric_MovR,article_metric_MinRatio,source_file,invalid_reason
600,1.0,0.6,0,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_1.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,732498,26.186,62.708,,,600,2285434,2318336,ERROR,,60.391,,,1765376,1.038367,,1.313225,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=0 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_1.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=732498 time_ms=26.186 nodes=9851 max_depth=599 memo_hits=2474 memo_misses=19701 memo_exact_hits=2474 memo_lb_hits=0 rule4=1 valid_pos=244888 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=48 terminal_edd=2162 memo_peak=9851 memo_final=9851 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.4846 reconstruction_repairs=0 reconstruction_trace_hits=370 reconstruction_trace_fallbacks=0 memo_used_mb=2.17956 memo_bytes_per_entry=232,600,0,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_1.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,732498,,,26.186,9851,599,2474,19701,2474,0,1,244888,0,0,0,0,0,48,2162,9851,9851,0,0,1.4846,0,370,0,2.17956,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.6,1,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_2.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,779542,14.8431,62.887,,,600,1406151,2351104,ERROR,,60.21,,,1773568,1.044461,,1.325635,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=1 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_2.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=779542 time_ms=14.8431 nodes=6061 max_depth=599 memo_hits=2107 memo_misses=12121 memo_exact_hits=2107 memo_lb_hits=0 rule4=1 valid_pos=136636 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=92 terminal_edd=1351 memo_peak=6061 memo_final=6061 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.1262 reconstruction_repairs=0 reconstruction_trace_hits=324 reconstruction_trace_fallbacks=0 memo_used_mb=1.34101 memo_bytes_per_entry=232,600,1,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_2.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,779542,,,14.8431,6061,599,2107,12121,2107,0,1,136636,0,0,0,0,0,92,1351,6061,6061,0,0,1.1262,0,324,0,1.34101,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.6,2,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_3.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,967728,11.7018,63.09,,,600,920808,2224128,ERROR,,60.334,,,1880064,1.045679,,1.183007,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=2 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_3.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=967728 time_ms=11.7018 nodes=3969 max_depth=599 memo_hits=1685 memo_misses=7937 memo_exact_hits=1685 memo_lb_hits=0 rule4=1 valid_pos=92354 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=21 terminal_edd=874 memo_peak=3969 memo_final=3969 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.0707 reconstruction_repairs=0 reconstruction_trace_hits=323 reconstruction_trace_fallbacks=0 memo_used_mb=0.878151 memo_bytes_per_entry=232,600,2,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_3.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,967728,,,11.7018,3969,599,1685,7937,1685,0,1,92354,0,0,0,0,0,21,874,3969,3969,0,0,1.0707,0,323,0,0.878151,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.6,3,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_4.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,674250,14.0429,63.124,,,600,1398727,2224128,ERROR,,59.909,,,1855488,1.053665,,1.198675,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=3 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_4.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=674250 time_ms=14.0429 nodes=6029 max_depth=599 memo_hits=1683 memo_misses=12057 memo_exact_hits=1683 memo_lb_hits=0 rule4=1 valid_pos=124116 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=49 terminal_edd=1371 memo_peak=6029 memo_final=6029 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.1056 reconstruction_repairs=0 reconstruction_trace_hits=352 reconstruction_trace_fallbacks=0 memo_used_mb=1.33393 memo_bytes_per_entry=232,600,3,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_4.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,674250,,,14.0429,6029,599,1683,12057,1683,0,1,124116,0,0,0,0,0,49,1371,6029,6029,0,0,1.1056,0,352,0,1.33393,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.6,4,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_5.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,1068360,3.6809,63.478,,,600,242904,2142208,ERROR,,59.967,,,1818624,1.058549,,1.177928,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=4 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_5.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=1068360 time_ms=3.6809 nodes=1047 max_depth=599 memo_hits=214 memo_misses=2093 memo_exact_hits=214 memo_lb_hits=0 rule4=1 valid_pos=28005 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=5 terminal_edd=321 memo_peak=1047 memo_final=1047 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.2791 reconstruction_repairs=0 reconstruction_trace_hits=320 reconstruction_trace_fallbacks=0 memo_used_mb=0.231651 memo_bytes_per_entry=232,600,4,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_5.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,1068360,,,3.6809,1047,599,214,2093,214,0,1,28005,0,0,0,0,0,5,321,1047,1047,0,0,1.2791,0,320,0,0.231651,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.6,5,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_6.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,786841,5.9316,63.221,,,600,436856,2162688,ERROR,,60.31,,,1814528,1.048267,,1.191874,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=5 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_6.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=786841 time_ms=5.9316 nodes=1883 max_depth=599 memo_hits=446 memo_misses=3765 memo_exact_hits=446 memo_lb_hits=0 rule4=1 valid_pos=45593 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=15 terminal_edd=533 memo_peak=1883 memo_final=1883 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.1296 reconstruction_repairs=0 reconstruction_trace_hits=331 reconstruction_trace_fallbacks=0 memo_used_mb=0.416618 memo_bytes_per_entry=232,600,5,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_6.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,786841,,,5.9316,1883,599,446,3765,446,0,1,45593,0,0,0,0,0,15,533,1883,1883,0,0,1.1296,0,331,0,0.416618,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.6,6,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_7.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,901724,5.1202,62.872,,,600,440800,2342912,ERROR,,60.163,,,1814528,1.045028,,1.291196,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=6 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_7.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=901724 time_ms=5.1202 nodes=1900 max_depth=599 memo_hits=460 memo_misses=3799 memo_exact_hits=460 memo_lb_hits=0 rule4=1 valid_pos=49091 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=18 terminal_edd=487 memo_peak=1900 memo_final=1900 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.1837 reconstruction_repairs=0 reconstruction_trace_hits=343 reconstruction_trace_fallbacks=0 memo_used_mb=0.42038 memo_bytes_per_entry=232,600,6,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_7.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,901724,,,5.1202,1900,599,460,3799,460,0,1,49091,0,0,0,0,0,18,487,1900,1900,0,0,1.1837,0,343,0,0.42038,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.6,7,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_8.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,951912,4.236,63.051,,,600,289768,2281472,ERROR,,60.307,,,1789952,1.045501,,1.2746,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=7 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_8.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=951912 time_ms=4.236 nodes=1249 max_depth=599 memo_hits=277 memo_misses=2497 memo_exact_hits=277 memo_lb_hits=0 rule4=1 valid_pos=45714 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=12 terminal_edd=365 memo_peak=1249 memo_final=1249 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.1543 reconstruction_repairs=0 reconstruction_trace_hits=318 reconstruction_trace_fallbacks=0 memo_used_mb=0.276344 memo_bytes_per_entry=232,600,7,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_8.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,951912,,,4.236,1249,599,277,2497,277,0,1,45714,0,0,0,0,0,12,365,1249,1249,0,0,1.1543,0,318,0,0.276344,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.6,8,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_9.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,1098376,4.8444,63.231,,,600,405072,2273280,ERROR,,60.215,,,1814528,1.050087,,1.252822,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=8 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_9.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=1098376 time_ms=4.8444 nodes=1746 max_depth=599 memo_hits=239 memo_misses=3491 memo_exact_hits=239 memo_lb_hits=0 rule4=1 valid_pos=51170 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=42 terminal_edd=507 memo_peak=1746 memo_final=1746 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.231 reconstruction_repairs=0 reconstruction_trace_hits=328 reconstruction_trace_fallbacks=0 memo_used_mb=0.386307 memo_bytes_per_entry=232,600,8,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_9.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,1098376,,,4.8444,1746,599,239,3491,239,0,1,51170,0,0,0,0,0,42,507,1746,1746,0,0,1.231,0,328,0,0.386307,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.6,9,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_10.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,897007,3.7103,62.853,,,600,292552,2019328,ERROR,,60.092,,,1785856,1.045946,,1.130734,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=9 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_10.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=897007 time_ms=3.7103 nodes=1261 max_depth=599 memo_hits=367 memo_misses=2521 memo_exact_hits=367 memo_lb_hits=0 rule4=1 valid_pos=45714 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=19 terminal_edd=409 memo_peak=1261 memo_final=1261 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.0643 reconstruction_repairs=0 reconstruction_trace_hits=273 reconstruction_trace_fallbacks=0 memo_used_mb=0.278999 memo_bytes_per_entry=232,600,9,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.6_10.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,897007,,,3.7103,1261,599,367,2521,367,0,1,45714,0,0,0,0,0,19,409,1261,1261,0,0,1.0643,0,273,0,0.278999,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.8,0,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.8_1.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,2658946,4.5474,63.013,,,600,173768,2215936,ERROR,,60.215,,,1810432,1.046467,,1.223982,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=0 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.8_1.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=2658946 time_ms=4.5474 nodes=749 max_depth=599 memo_hits=130 memo_misses=1497 memo_exact_hits=130 memo_lb_hits=0 rule4=1 valid_pos=69572 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=12 terminal_edd=194 memo_peak=749 memo_final=749 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.8445 reconstruction_repairs=0 reconstruction_trace_hits=387 reconstruction_trace_fallbacks=0 memo_used_mb=0.165718 memo_bytes_per_entry=232,600,0,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.8_1.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,2658946,,,4.5474,749,599,130,1497,130,0,1,69572,0,0,0,0,0,12,194,749,749,0,0,1.8445,0,387,0,0.165718,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.8,1,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.8_2.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,2724456,4.6868,62.961,,,600,158920,2248704,ERROR,,59.761,,,1576960,1.053547,,1.425974,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=1 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.8_2.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=2724456 time_ms=4.6868 nodes=685 max_depth=599 memo_hits=70 memo_misses=1369 memo_exact_hits=70 memo_lb_hits=0 rule4=1 valid_pos=68229 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=15 terminal_edd=178 memo_peak=685 memo_final=685 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.8328 reconstruction_repairs=0 reconstruction_trace_hits=367 reconstruction_trace_fallbacks=0 memo_used_mb=0.151558 memo_bytes_per_entry=232,600,1,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.8_2.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,2724456,,,4.6868,685,599,70,1369,70,0,1,68229,0,0,0,0,0,15,178,685,685,0,0,1.8328,0,367,0,0.151558,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
600,1.0,0.8,2,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.8_3.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,2796915,4.2515,62.732,,,600,128992,2396160,ERROR,,59.872,,,1802240,1.047769,,1.329545,NOT_COMPARABLE_ERROR,,,[run] n=600 seed=2 input=D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.8_3.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=2796915 time_ms=4.2515 nodes=556 max_depth=599 memo_hits=20 memo_misses=1111 memo_exact_hits=20 memo_lb_hits=0 rule4=1 valid_pos=31455 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=7 terminal_edd=151 memo_peak=556 memo_final=556 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=1.962 reconstruction_repairs=0 reconstruction_trace_hits=375 reconstruction_trace_fallbacks=0 memo_used_mb=0.123016 memo_bytes_per_entry=232,600,2,D:\test2\results\article_code_comparison\data\600\SDT_600_1_0.8_3.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,2796915,,,4.2515,556,599,20,1111,20,0,1,31455,0,0,0,0,0,7,151,556,556,0,0,1.962,0,375,0,0.123016,232,,,,,,,,,,,,,,,,,,,,,,C:\c++\test2\results\article_code_comparison\raw_results.csv,article_runner_filename_mismatch_R1_expected_1.0
