instance_key,bounds_mode,n,R,T,seed,objective_match,time_ratio,node_ratio,memory_ratio,bound_time_share,memo_lb_hit_rate
50|R=0.2|T=0.6|seed=0,simple_lb,50,0.2,0.6,0,True,1.2062182378804316,0.9985310319500551,1.0,0.0403086463584937,
50|R=0.2|T=0.6|seed=1,simple_lb,50,0.2,0.6,1,True,1.0996905578322322,0.9381663113006397,1.0,0.042360635789793905,
50|R=0.2|T=0.6|seed=2,simple_lb,50,0.2,0.6,2,True,1.117582114269942,1.0,1.0,0.03926895529760435,
50|R=0.2|T=0.6|seed=3,simple_lb,50,0.2,0.6,3,True,1.116151974000612,0.9841688654353562,1.0,0.04043767218979722,
50|R=0.2|T=0.6|seed=4,simple_lb,50,0.2,0.6,4,True,1.1229580704133986,0.9785100286532952,1.0,0.04232748660854953,
50|R=0.2|T=0.6|seed=5,simple_lb,50,0.2,0.6,5,True,1.1158084101641557,0.9754601226993865,1.0,0.042724707779121324,
50|R=0.2|T=0.6|seed=6,simple_lb,50,0.2,0.6,6,True,1.1372690401081569,1.0,1.0,0.042478998256459025,
50|R=0.2|T=0.6|seed=7,simple_lb,50,0.2,0.6,7,True,1.1151746031746033,0.9603854389721628,1.0,0.04099294010475974,
50|R=0.2|T=0.6|seed=8,simple_lb,50,0.2,0.6,8,True,1.1378673823394645,0.9936220208123532,1.0,0.04259284826729256,
50|R=0.2|T=0.6|seed=9,simple_lb,50,0.2,0.6,9,True,1.0465476256288353,0.9217638691322901,1.0,0.03708203475780466,
50|R=0.2|T=0.6|seed=0,simple_lb_lb_memo,50,0.2,0.6,0,True,1.2116856049791582,0.9985310319500551,1.0,0.058858873010449925,0.0
50|R=0.2|T=0.6|seed=1,simple_lb_lb_memo,50,0.2,0.6,1,True,1.1322238019570126,0.9381663113006397,1.0,0.06130890825823609,0.0
50|R=0.2|T=0.6|seed=2,simple_lb_lb_memo,50,0.2,0.6,2,True,1.1686447695280153,1.0,1.0,0.06353330184222956,0.0
50|R=0.2|T=0.6|seed=3,simple_lb_lb_memo,50,0.2,0.6,3,True,1.1437690368276083,0.9841688654353562,1.0216962524654833,0.06098213603119187,0.0
50|R=0.2|T=0.6|seed=4,simple_lb_lb_memo,50,0.2,0.6,4,True,1.1644158754496667,0.9785100286532952,1.0216962524654833,0.06290200050645733,0.0
50|R=0.2|T=0.6|seed=5,simple_lb_lb_memo,50,0.2,0.6,5,True,1.1585338430402519,0.9754601226993865,1.0216962524654833,0.06230590062111801,0.0
50|R=0.2|T=0.6|seed=6,simple_lb_lb_memo,50,0.2,0.6,6,True,1.1702568724650744,1.0,1.0216962524654833,0.06346272335181763,0.0
50|R=0.2|T=0.6|seed=7,simple_lb_lb_memo,50,0.2,0.6,7,True,1.2427513227513227,0.9603854389721628,1.0216962524654833,0.0856607629427793,0.0
50|R=0.2|T=0.6|seed=8,simple_lb_lb_memo,50,0.2,0.6,8,True,1.1587484453754011,0.9936220208123532,1.02465483234714,0.06330286631040209,0.0
50|R=0.2|T=0.6|seed=9,simple_lb_lb_memo,50,0.2,0.6,9,True,1.1133285422079717,0.9217638691322901,1.02465483234714,0.05457073340285019,0.0
50|R=0.2|T=0.6|seed=0,edd_ub,50,0.2,0.6,0,True,1.052418203620168,0.9963275798751378,1.02465483234714,0.0,
50|R=0.2|T=0.6|seed=1,edd_ub,50,0.2,0.6,1,True,1.0318641799782555,0.9936034115138592,1.02465483234714,0.0,
50|R=0.2|T=0.6|seed=2,edd_ub,50,0.2,0.6,2,True,1.0336737510350538,0.9763779527559056,1.02465483234714,0.0,
50|R=0.2|T=0.6|seed=3,edd_ub,50,0.2,0.6,3,True,1.0642697873704767,0.9992461364493027,1.02465483234714,0.0,
50|R=0.2|T=0.6|seed=4,edd_ub,50,0.2,0.6,4,True,1.0219378427787935,0.997134670487106,1.02465483234714,0.0,
50|R=0.2|T=0.6|seed=5,edd_ub,50,0.2,0.6,5,True,1.0098943107713065,0.9846625766871165,1.02465483234714,0.0,
50|R=0.2|T=0.6|seed=6,edd_ub,50,0.2,0.6,6,True,1.0100946372239747,0.9775784753363229,1.02465483234714,0.0,
50|R=0.2|T=0.6|seed=7,edd_ub,50,0.2,0.6,7,True,1.020740740740741,0.9882226980728052,1.02465483234714,0.0,
50|R=0.2|T=0.6|seed=8,edd_ub,50,0.2,0.6,8,True,1.025960594357531,0.9996643168848607,1.02465483234714,0.0,
50|R=0.2|T=0.6|seed=9,edd_ub,50,0.2,0.6,9,True,1.0165293824976505,1.0,1.02465483234714,0.0,
50|R=0.2|T=0.6|seed=0,simple_lb_edd_ub,50,0.2,0.6,0,True,1.158096842345686,0.9610723466764598,1.02465483234714,0.04057835245972364,
50|R=0.2|T=0.6|seed=1,simple_lb_edd_ub,50,0.2,0.6,1,True,1.107217529480639,0.9189765458422174,1.02465483234714,0.04041090716821512,
50|R=0.2|T=0.6|seed=2,simple_lb_edd_ub,50,0.2,0.6,2,True,1.1156500138007177,0.9291338582677166,1.02465483234714,0.040821375556655125,
50|R=0.2|T=0.6|seed=3,simple_lb_edd_ub,50,0.2,0.6,3,True,1.1457073320022735,0.9672069355446664,1.02465483234714,0.03950899955479234,
50|R=0.2|T=0.6|seed=4,simple_lb_edd_ub,50,0.2,0.6,4,True,1.1253169782390753,0.9498567335243553,1.02465483234714,0.04333927261293365,
50|R=0.2|T=0.6|seed=5,simple_lb_edd_ub,50,0.2,0.6,5,True,1.1135597031706768,0.9478527607361963,1.02465483234714,0.042306138933764136,
50|R=0.2|T=0.6|seed=6,simple_lb_edd_ub,50,0.2,0.6,6,True,1.1129337539432176,0.9282511210762332,1.02465483234714,0.04381276320051831,
50|R=0.2|T=0.6|seed=7,simple_lb_edd_ub,50,0.2,0.6,7,True,1.1172063492063493,0.9271948608137045,1.02465483234714,0.03993331817837387,
50|R=0.2|T=0.6|seed=8,simple_lb_edd_ub,50,0.2,0.6,8,True,1.1950382928585455,0.9795233299765022,1.0335305719921104,0.041135808419968674,
50|R=0.2|T=0.6|seed=9,simple_lb_edd_ub,50,0.2,0.6,9,True,1.0457736746088784,0.8904694167852063,1.0335305719921104,0.03695089073320294,
50|R=0.2|T=0.6|seed=0,simple_lb_lb_memo_edd_ub,50,0.2,0.6,0,True,1.1790955290355736,0.9610723466764598,1.0335305719921104,0.06009830746507179,0.0
50|R=0.2|T=0.6|seed=1,simple_lb_lb_memo_edd_ub,50,0.2,0.6,1,True,1.1537174876641298,0.9189765458422174,1.0335305719921104,0.06154403769481697,0.0
50|R=0.2|T=0.6|seed=2,simple_lb_lb_memo_edd_ub,50,0.2,0.6,2,True,1.1832735302235717,0.9291338582677166,1.0335305719921104,0.06414742243993468,0.0
50|R=0.2|T=0.6|seed=3,simple_lb_lb_memo_edd_ub,50,0.2,0.6,3,True,1.16237958523398,0.9672069355446664,1.0335305719921104,0.06020637169473038,0.0
50|R=0.2|T=0.6|seed=4,simple_lb_lb_memo_edd_ub,50,0.2,0.6,4,True,1.183110219968155,0.9498567335243553,1.0335305719921104,0.06385205861828332,0.0
50|R=0.2|T=0.6|seed=5,simple_lb_lb_memo_edd_ub,50,0.2,0.6,5,True,1.180233865527322,0.9478527607361963,1.0335305719921104,0.06087453558159474,0.0
50|R=0.2|T=0.6|seed=6,simple_lb_lb_memo_edd_ub,50,0.2,0.6,6,True,1.192789544840018,0.9282511210762332,1.0335305719921104,0.06437962823031586,0.0
50|R=0.2|T=0.6|seed=7,simple_lb_lb_memo_edd_ub,50,0.2,0.6,7,True,1.1824338624338624,0.9271948608137045,1.0335305719921104,0.05706103454447825,0.0
50|R=0.2|T=0.6|seed=8,simple_lb_lb_memo_edd_ub,50,0.2,0.6,8,True,1.221601099692348,0.9795233299765022,1.0374753451676528,0.060613854595336074,0.0
50|R=0.2|T=0.6|seed=9,simple_lb_lb_memo_edd_ub,50,0.2,0.6,9,True,1.1865221958096082,0.8904694167852063,1.0374753451676528,0.05264874435074314,0.0
50|R=0.2|T=0.4|seed=0,simple_lb,50,0.2,0.4,0,True,1.1856473229022249,0.9951372004168114,1.0202634245187436,0.07061640403140487,
50|R=0.2|T=0.4|seed=1,simple_lb,50,0.2,0.4,1,True,1.092619626926196,0.9780701754385965,1.0202634245187436,0.0372624703087886,
50|R=0.2|T=0.4|seed=2,simple_lb,50,0.2,0.4,2,True,1.1519187358916478,0.9808917197452229,1.0202634245187436,0.040956300215559474,
50|R=0.2|T=0.4|seed=3,simple_lb,50,0.2,0.4,3,True,1.1197891710589363,0.9898255813953488,1.0202634245187436,0.041783080369503386,
50|R=0.2|T=0.4|seed=4,simple_lb,50,0.2,0.4,4,True,1.1007131421918206,0.956989247311828,1.0202634245187436,0.04006346687822293,
50|R=0.2|T=0.4|seed=5,simple_lb,50,0.2,0.4,5,True,1.146523178807947,0.9965397923875432,1.0202634245187436,0.03670276774969916,
50|R=0.2|T=0.4|seed=6,simple_lb,50,0.2,0.4,6,True,1.129267232006958,1.0,1.0202634245187436,0.03956869163377298,
50|R=0.2|T=0.4|seed=7,simple_lb,50,0.2,0.4,7,True,1.1046314120711132,0.9641693811074918,1.0202634245187436,0.04131214761660687,
50|R=0.2|T=0.4|seed=8,simple_lb,50,0.2,0.4,8,True,1.1069777877496074,0.9935710111046172,1.0202634245187436,0.04053670598727148,
50|R=0.2|T=0.4|seed=9,simple_lb,50,0.2,0.4,9,True,1.1253178350889939,0.9777070063694268,1.0202634245187436,0.037981493436625775,
50|R=0.2|T=0.4|seed=0,simple_lb_lb_memo,50,0.2,0.4,0,True,1.1396316102198456,0.9951372004168114,1.0597771023302938,0.06118642104043564,0.0
50|R=0.2|T=0.4|seed=1,simple_lb_lb_memo,50,0.2,0.4,1,True,1.1343065693430656,0.9780701754385965,1.0597771023302938,0.058773058773058766,0.0
50|R=0.2|T=0.4|seed=2,simple_lb_lb_memo,50,0.2,0.4,2,True,1.1706546275395033,0.9808917197452229,1.0597771023302938,0.06228306980331663,0.0
50|R=0.2|T=0.4|seed=3,simple_lb_lb_memo,50,0.2,0.4,3,True,1.146931987936526,0.9898255813953488,1.0597771023302938,0.059397424555195116,0.0
50|R=0.2|T=0.4|seed=4,simple_lb_lb_memo,50,0.2,0.4,4,True,1.1579100567602967,0.956989247311828,1.0597771023302938,0.06309703368526898,0.0
50|R=0.2|T=0.4|seed=5,simple_lb_lb_memo,50,0.2,0.4,5,True,1.1919150110375276,0.9965397923875432,1.0597771023302938,0.0612339391133233,0.0
50|R=0.2|T=0.4|seed=6,simple_lb_lb_memo,50,0.2,0.4,6,True,1.1684061752554904,1.0,1.0597771023302938,0.059179305852796134,0.0
50|R=0.2|T=0.4|seed=7,simple_lb_lb_memo,50,0.2,0.4,7,True,1.1456233722115277,0.9641693811074918,1.0597771023302938,0.06355639023425916,0.0
50|R=0.2|T=0.4|seed=8,simple_lb_lb_memo,50,0.2,0.4,8,True,1.1310522773165808,0.9935710111046172,1.0597771023302938,0.06080022217373192,0.0
50|R=0.2|T=0.4|seed=9,simple_lb_lb_memo,50,0.2,0.4,9,True,1.1686644872260563,0.9777070063694268,1.0597771023302938,0.057293825113966024,0.0
50|R=0.2|T=0.4|seed=0,edd_ub,50,0.2,0.4,0,True,1.0547831253713607,0.9975686002084057,1.0699088145896656,0.0,
50|R=0.2|T=0.4|seed=1,edd_ub,50,0.2,0.4,1,True,1.0389294403892944,1.0,1.0699088145896656,0.0,
50|R=0.2|T=0.4|seed=2,edd_ub,50,0.2,0.4,2,True,1.0275395033860044,0.9936305732484076,1.0699088145896656,0.0,
50|R=0.2|T=0.4|seed=3,edd_ub,50,0.2,0.4,3,True,1.0027340116688745,0.998546511627907,1.0699088145896656,0.0,
50|R=0.2|T=0.4|seed=4,edd_ub,50,0.2,0.4,4,True,1.0234318148741086,0.996415770609319,1.0699088145896656,0.0,
50|R=0.2|T=0.4|seed=5,edd_ub,50,0.2,0.4,5,True,1.0248344370860927,0.9826989619377162,1.0699088145896656,0.0,
50|R=0.2|T=0.4|seed=6,edd_ub,50,0.2,0.4,6,True,1.0131550337029789,1.0,1.0699088145896656,0.0,
50|R=0.2|T=0.4|seed=7,edd_ub,50,0.2,0.4,7,True,1.2143585097950402,0.996742671009772,1.0699088145896656,0.0,
50|R=0.2|T=0.4|seed=8,edd_ub,50,0.2,0.4,8,True,1.0002468027821405,1.0,1.0699088145896656,0.0,
50|R=0.2|T=0.4|seed=9,edd_ub,50,0.2,0.4,9,True,1.0294224482382854,0.9968152866242038,1.0699088145896656,0.0,
50|R=0.2|T=0.4|seed=0,simple_lb_edd_ub,50,0.2,0.4,0,True,1.1491648511256356,0.9541507467870789,1.0699088145896656,0.03982443239268315,
50|R=0.2|T=0.4|seed=1,simple_lb_edd_ub,50,0.2,0.4,1,True,1.1060827250608272,0.9517543859649122,1.0699088145896656,0.03842205601994428,
50|R=0.2|T=0.4|seed=2,simple_lb_edd_ub,50,0.2,0.4,2,True,1.156433408577878,0.9681528662420382,1.0699088145896656,0.0388444270934999,
50|R=0.2|T=0.4|seed=3,simple_lb_edd_ub,50,0.2,0.4,3,True,1.1287240339355675,0.9651162790697675,1.0699088145896656,0.038305948159616444,
50|R=0.2|T=0.4|seed=4,simple_lb_edd_ub,50,0.2,0.4,4,True,1.116722456702081,0.9390681003584229,1.0699088145896656,0.039619444806464225,
50|R=0.2|T=0.4|seed=5,simple_lb_edd_ub,50,0.2,0.4,5,True,1.1237582781456954,0.9446366782006921,1.0699088145896656,0.038182934315531,
50|R=0.2|T=0.4|seed=6,simple_lb_edd_ub,50,0.2,0.4,6,True,1.1307893020221789,0.967479674796748,1.0699088145896656,0.038650129795212,
50|R=0.2|T=0.4|seed=7,simple_lb_edd_ub,50,0.2,0.4,7,True,1.1162948703431095,0.9315960912052117,1.0699088145896656,0.04017041996348144,
50|R=0.2|T=0.4|seed=8,simple_lb_edd_ub,50,0.2,0.4,8,True,1.1227058559569216,0.9772063120981882,1.0699088145896656,0.04044845020883711,
50|R=0.2|T=0.4|seed=9,simple_lb_edd_ub,50,0.2,0.4,9,True,1.11708439278363,0.9267515923566879,1.0699088145896656,0.03891177108172556,
50|R=0.2|T=0.4|seed=0,simple_lb_lb_memo_edd_ub,50,0.2,0.4,0,True,1.2326533306925462,0.9541507467870789,1.0699088145896656,0.057222430507203687,0.0
50|R=0.2|T=0.4|seed=1,simple_lb_lb_memo_edd_ub,50,0.2,0.4,1,True,1.1664233576642333,0.9517543859649122,1.0699088145896656,0.05701571408705327,0.0
50|R=0.2|T=0.4|seed=2,simple_lb_lb_memo_edd_ub,50,0.2,0.4,2,True,1.2015801354401805,0.9681528662420382,1.0699088145896656,0.06368589141461582,0.0
50|R=0.2|T=0.4|seed=3,simple_lb_lb_memo_edd_ub,50,0.2,0.4,3,True,1.165590912934412,0.9651162790697675,1.0699088145896656,0.05854330899066596,0.0
50|R=0.2|T=0.4|seed=4,simple_lb_lb_memo_edd_ub,50,0.2,0.4,4,True,1.1682433415805558,0.9390681003584229,1.0699088145896656,0.060047340226734774,0.0
50|R=0.2|T=0.4|seed=5,simple_lb_lb_memo_edd_ub,50,0.2,0.4,5,True,1.2041942604856513,0.9446366782006921,1.0699088145896656,0.06198441796516957,0.0
50|R=0.2|T=0.4|seed=6,simple_lb_lb_memo_edd_ub,50,0.2,0.4,6,True,1.1818873668188736,0.967479674796748,1.0699088145896656,0.06006807101462607,0.0
50|R=0.2|T=0.4|seed=7,simple_lb_lb_memo_edd_ub,50,0.2,0.4,7,True,1.1519646699128072,0.9315960912052117,1.0699088145896656,0.05917625086011992,0.0
50|R=0.2|T=0.4|seed=8,simple_lb_lb_memo_edd_ub,50,0.2,0.4,8,True,1.154117119138434,0.9772063120981882,1.0699088145896656,0.060051711736231264,0.0
50|R=0.2|T=0.4|seed=9,simple_lb_lb_memo_edd_ub,50,0.2,0.4,9,True,1.1850102918028818,0.9267515923566879,1.0699088145896656,0.05629917237151323,0.0
50|R=0.2|T=0.8|seed=0,simple_lb,50,0.2,0.8,0,True,1.0704043493034319,1.0,1.0371155885471899,0.041838613421370074,
50|R=0.2|T=0.8|seed=1,simple_lb,50,0.2,0.8,1,True,1.116518716245577,0.9921259842519685,1.004102564102564,0.042143889691982656,
50|R=0.2|T=0.8|seed=2,simple_lb,50,0.2,0.8,2,True,1.0759763313609467,0.9675324675324676,1.004102564102564,0.038495380554333485,
50|R=0.2|T=0.8|seed=3,simple_lb,50,0.2,0.8,3,True,1.1153801305970148,0.9714714714714715,1.004102564102564,0.044273691913648,
50|R=0.2|T=0.8|seed=4,simple_lb,50,0.2,0.8,4,True,1.1290147961024901,1.0,1.004102564102564,0.043950775131852325,
50|R=0.2|T=0.8|seed=5,simple_lb,50,0.2,0.8,5,True,1.0107343254452306,1.0,1.004102564102564,0.044412261646150135,
50|R=0.2|T=0.8|seed=6,simple_lb,50,0.2,0.8,6,True,1.1364928909952605,0.9947368421052631,1.004102564102564,0.04170141784820684,
50|R=0.2|T=0.8|seed=7,simple_lb,50,0.2,0.8,7,True,1.1398737251092763,0.9957627118644068,1.004102564102564,0.03848885101548076,
50|R=0.2|T=0.8|seed=8,simple_lb,50,0.2,0.8,8,True,1.1367574962946072,0.9882525697503671,1.0040899795501022,0.04257559801414172,
50|R=0.2|T=0.8|seed=9,simple_lb,50,0.2,0.8,9,True,1.117047110247693,0.987012987012987,1.0040899795501022,0.03695652173913044,
50|R=0.2|T=0.8|seed=0,simple_lb_lb_memo,50,0.2,0.8,0,True,1.1001698946653076,1.0,1.0413573700954402,0.061461486194329486,0.0
50|R=0.2|T=0.8|seed=1,simple_lb_lb_memo,50,0.2,0.8,1,True,1.1773542740083183,0.9921259842519685,1.0071794871794872,0.06306021301275967,0.0
50|R=0.2|T=0.8|seed=2,simple_lb_lb_memo,50,0.2,0.8,2,True,1.1218934911242604,0.9675324675324676,1.0071794871794872,0.0609704641350211,0.0
50|R=0.2|T=0.8|seed=3,simple_lb_lb_memo,50,0.2,0.8,3,True,1.358733675373134,0.9714714714714715,1.0071794871794872,0.05419437888865051,0.0
50|R=0.2|T=0.8|seed=4,simple_lb_lb_memo,50,0.2,0.8,4,True,1.160591844099603,1.0,1.0071794871794872,0.06358830845771145,0.0
50|R=0.2|T=0.8|seed=5,simple_lb_lb_memo,50,0.2,0.8,5,True,1.0312271285679435,1.0,1.0071794871794872,0.06742370475514549,0.0
50|R=0.2|T=0.8|seed=6,simple_lb_lb_memo,50,0.2,0.8,6,True,1.178725645076356,0.9947368421052631,1.0071794871794872,0.0646890636168692,0.0
50|R=0.2|T=0.8|seed=7,simple_lb_lb_memo,50,0.2,0.8,7,True,1.1678808483082403,0.9957627118644068,1.0071794871794872,0.05586359855835875,0.0
50|R=0.2|T=0.8|seed=8,simple_lb_lb_memo,50,0.2,0.8,8,True,1.1688518983012197,0.9882525697503671,1.0040899795501022,0.06174404994147484,0.0
50|R=0.2|T=0.8|seed=9,simple_lb_lb_memo,50,0.2,0.8,9,True,1.1738708110733365,0.987012987012987,1.0040899795501022,0.05833678113363674,0.0
50|R=0.2|T=0.8|seed=0,edd_ub,50,0.2,0.8,0,True,0.9558273870200477,0.9871794871794872,1.0413573700954402,0.0,
50|R=0.2|T=0.8|seed=1,edd_ub,50,0.2,0.8,1,True,1.2482463219318394,0.9905511811023622,1.0071794871794872,0.0,
50|R=0.2|T=0.8|seed=2,edd_ub,50,0.2,0.8,2,True,0.9945562130177515,0.974025974025974,1.0071794871794872,0.0,
50|R=0.2|T=0.8|seed=3,edd_ub,50,0.2,0.8,3,True,1.000116604477612,0.9984984984984985,1.0071794871794872,0.0,
50|R=0.2|T=0.8|seed=4,edd_ub,50,0.2,0.8,4,True,1.0088415734391916,0.9951923076923077,1.0071794871794872,0.0,
50|R=0.2|T=0.8|seed=5,edd_ub,50,0.2,0.8,5,True,0.9019272993413027,0.9924812030075187,1.0071794871794872,0.0,
50|R=0.2|T=0.8|seed=6,edd_ub,50,0.2,0.8,6,True,1.001053185887309,0.968421052631579,1.0071794871794872,0.0,
50|R=0.2|T=0.8|seed=7,edd_ub,50,0.2,0.8,7,True,1.0137607252711671,0.9788135593220338,1.0071794871794872,0.0,
50|R=0.2|T=0.8|seed=8,edd_ub,50,0.2,0.8,8,True,1.0285600273629005,0.9897209985315712,1.0040899795501022,0.0,
50|R=0.2|T=0.8|seed=9,edd_ub,50,0.2,0.8,9,True,1.0531811559009228,1.0,1.0040899795501022,0.0,
50|R=0.2|T=0.8|seed=0,simple_lb_edd_ub,50,0.2,0.8,0,True,1.0965681277607882,0.9432234432234432,1.0413573700954402,0.04115022310361924,
50|R=0.2|T=0.8|seed=1,simple_lb_edd_ub,50,0.2,0.8,1,True,1.1162704078465455,0.9543307086614173,1.0071794871794872,0.042264486708931154,
50|R=0.2|T=0.8|seed=2,simple_lb_edd_ub,50,0.2,0.8,2,True,1.0201183431952663,0.8441558441558441,1.0071794871794872,0.04083526682134571,
50|R=0.2|T=0.8|seed=3,simple_lb_edd_ub,50,0.2,0.8,3,True,1.1062849813432836,0.9234234234234234,1.0071794871794872,0.04374176548089592,
50|R=0.2|T=0.8|seed=4,simple_lb_edd_ub,50,0.2,0.8,4,True,1.1503067484662575,0.9711538461538461,1.0071794871794872,0.04282352941176471,
50|R=0.2|T=0.8|seed=5,simple_lb_edd_ub,50,0.2,0.8,5,True,1.0092705537936082,0.9548872180451128,1.0071794871794872,0.04205946337926033,
50|R=0.2|T=0.8|seed=6,simple_lb_edd_ub,50,0.2,0.8,6,True,1.1011058451816746,0.9052631578947369,1.0071794871794872,0.04514586322333811,
50|R=0.2|T=0.8|seed=7,simple_lb_edd_ub,50,0.2,0.8,7,True,1.1206087097296422,0.940677966101695,1.0071794871794872,0.037272464605605314,
50|R=0.2|T=0.8|seed=8,simple_lb_edd_ub,50,0.2,0.8,8,True,1.3156994641431992,0.9383259911894273,1.0040899795501022,0.08453206239168111,
50|R=0.2|T=0.8|seed=9,simple_lb_edd_ub,50,0.2,0.8,9,True,1.090577950461389,0.9155844155844156,1.0040899795501022,0.03674014696058785,
50|R=0.2|T=0.8|seed=0,simple_lb_lb_memo_edd_ub,50,0.2,0.8,0,True,1.1149167516139993,0.9432234432234432,1.0413573700954402,0.06320858222601487,0.0
50|R=0.2|T=0.8|seed=1,simple_lb_lb_memo_edd_ub,50,0.2,0.8,1,True,1.1831274442858029,0.9543307086614173,1.0092307692307692,0.06243769347814681,0.0
50|R=0.2|T=0.8|seed=2,simple_lb_lb_memo_edd_ub,50,0.2,0.8,2,True,1.162603550295858,0.8441558441558441,1.0092307692307692,0.0625,0.0
50|R=0.2|T=0.8|seed=3,simple_lb_lb_memo_edd_ub,50,0.2,0.8,3,True,1.1900069962686568,0.9234234234234234,1.0092307692307692,0.06315222184116406,0.0
50|R=0.2|T=0.8|seed=4,simple_lb_lb_memo_edd_ub,50,0.2,0.8,4,True,1.1932515337423313,0.9711538461538461,1.0092307692307692,0.06275517919249962,0.0
50|R=0.2|T=0.8|seed=5,simple_lb_lb_memo_edd_ub,50,0.2,0.8,5,True,1.0780678214198585,0.9548872180451128,1.0092307692307692,0.06675718488345779,0.0
50|R=0.2|T=0.8|seed=6,simple_lb_lb_memo_edd_ub,50,0.2,0.8,6,True,1.2029489204844657,0.9052631578947369,1.0092307692307692,0.0641744002801611,0.0
50|R=0.2|T=0.8|seed=7,simple_lb_lb_memo_edd_ub,50,0.2,0.8,7,True,1.193459608224057,0.940677966101695,1.0092307692307692,0.054666304937601745,0.0
50|R=0.2|T=0.8|seed=8,simple_lb_lb_memo_edd_ub,50,0.2,0.8,8,True,1.1919393455706304,0.9383259911894273,1.0081799591002045,0.06140896264766368,0.0
50|R=0.2|T=0.8|seed=9,simple_lb_lb_memo_edd_ub,50,0.2,0.8,9,True,1.1986401165614375,0.9155844155844156,1.0081799591002045,0.05915721231766613,0.0
50|R=0.4|T=0.6|seed=0,simple_lb,50,0.4,0.6,0,True,1.160019390947953,0.9778972520908005,1.0204918032786885,0.03797203859889066,
50|R=0.4|T=0.6|seed=1,simple_lb,50,0.4,0.6,1,True,1.097640599495474,0.9872340425531915,1.0204918032786885,0.03934027308368258,
50|R=0.4|T=0.6|seed=2,simple_lb,50,0.4,0.6,2,True,1.1464153483675532,1.0,1.0204918032786885,0.03728714034057545,
50|R=0.4|T=0.6|seed=3,simple_lb,50,0.4,0.6,3,True,1.124472276949057,0.991442542787286,1.0020120724346075,0.03831633397993451,
50|R=0.4|T=0.6|seed=4,simple_lb,50,0.4,0.6,4,True,1.1135178499799439,0.9720812182741116,1.0020120724346075,0.03926512968299711,
50|R=0.4|T=0.6|seed=5,simple_lb,50,0.4,0.6,5,True,0.6178546831955923,0.9285714285714286,1.0020120724346075,0.039013515396405185,
50|R=0.4|T=0.6|seed=6,simple_lb,50,0.4,0.6,6,True,1.1089887640449438,0.9715302491103203,1.0020120724346075,0.0398936170212766,
50|R=0.4|T=0.6|seed=7,simple_lb,50,0.4,0.6,7,True,1.227588351124469,0.9214092140921409,1.0020120724346075,0.03292528493035036,
50|R=0.4|T=0.6|seed=8,simple_lb,50,0.4,0.6,8,True,1.1197841578448737,0.979381443298969,1.0150602409638554,0.042762552878425605,
50|R=0.4|T=0.6|seed=9,simple_lb,50,0.4,0.6,9,True,1.1234829512617994,0.9951690821256038,1.0150602409638554,0.037037037037037035,
50|R=0.4|T=0.6|seed=0,simple_lb_lb_memo,50,0.4,0.6,0,True,1.099246397250011,0.9778972520908005,1.035860655737705,0.05913482740648679,0.0
50|R=0.4|T=0.6|seed=1,simple_lb_lb_memo,50,0.4,0.6,1,True,1.1230152841667902,0.9872340425531915,1.035860655737705,0.06170718816067653,0.0
50|R=0.4|T=0.6|seed=2,simple_lb_lb_memo,50,0.4,0.6,2,True,2.2951868057892963,1.0,1.035860655737705,0.03402258395659188,0.0
50|R=0.4|T=0.6|seed=3,simple_lb_lb_memo,50,0.4,0.6,3,True,1.1462379210057227,0.991442542787286,1.0201207243460764,0.057518773915000716,0.0
50|R=0.4|T=0.6|seed=4,simple_lb_lb_memo,50,0.4,0.6,4,True,1.1597472924187726,0.9720812182741116,1.0201207243460764,0.058798097708603544,0.0
50|R=0.4|T=0.6|seed=5,simple_lb_lb_memo,50,0.4,0.6,5,True,0.640668044077135,0.9285714285714286,1.0201207243460764,0.06154259607632357,0.0
50|R=0.4|T=0.6|seed=6,simple_lb_lb_memo,50,0.4,0.6,6,True,1.1540730337078653,0.9715302491103203,1.0201207243460764,0.0599975660216624,0.0
50|R=0.4|T=0.6|seed=7,simple_lb_lb_memo,50,0.4,0.6,7,True,1.1050886102186757,0.9214092140921409,1.0201207243460764,0.05673825377473506,0.0
50|R=0.4|T=0.6|seed=8,simple_lb_lb_memo,50,0.4,0.6,8,True,1.239074020678008,0.979381443298969,1.0180722891566265,0.057893687044978555,0.0
50|R=0.4|T=0.6|seed=9,simple_lb_lb_memo,50,0.4,0.6,9,True,1.1581583509921016,0.9951690821256038,1.0180722891566265,0.0563872255489022,0.0
50|R=0.4|T=0.6|seed=0,edd_ub,50,0.4,0.6,0,True,0.9667048609580892,0.9814814814814815,1.0389344262295082,0.0,
50|R=0.4|T=0.6|seed=1,edd_ub,50,0.4,0.6,1,True,0.9867932927734084,1.0,1.0389344262295082,0.0,
50|R=0.4|T=0.6|seed=2,edd_ub,50,0.4,0.6,2,True,1.0575563783237967,1.0,1.0389344262295082,0.0,
50|R=0.4|T=0.6|seed=3,edd_ub,50,0.4,0.6,3,True,1.0145417018482032,1.0,1.0201207243460764,0.0,
50|R=0.4|T=0.6|seed=4,edd_ub,50,0.4,0.6,4,True,1.042218210990774,1.0,1.0201207243460764,0.0,
50|R=0.4|T=0.6|seed=5,edd_ub,50,0.4,0.6,5,True,0.5828168044077136,0.9621848739495799,1.0201207243460764,0.0,
