source_file,source_scheme,series_norm,n,R,T,seed,instance_key,config_norm,status_norm,solved,objective_norm,time_ms_norm,timeout_sec_norm,penalized_time_ms,memory_peak_bytes_norm,nodes,process_memory_gate,possibly_process_gated,memo_exact_hits,memo_exact_queries,memo_lb_hits,memo_lb_queries,bound_time_ms,cleanup_time_ms,memo_cleanup_time_ms,memo_clean_time_ms,simple_lb_calls,simple_lb_prunes,memo_full_key_verification,enable_exact_memo,enable_memo,memory_limit_gb,memo_backend,enable_simple_lb,enable_lb_memo,enable_edd_ub,reconstruct_order,reconstruction_trace
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.4,2,300|R=0.6|T=0.4|seed=2,BestFinal_szwarc_cap0,solved,True,32025.0,19.5907,1200.0,19.5907,170975232.0,6090.0,,True,810.0,12989.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.4,3,300|R=0.6|T=0.4|seed=3,BestFinal_szwarc_cap0,solved,True,32835.0,29.9502,1200.0,29.9502,170975232.0,9110.0,,True,1687.0,19906.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.4,4,300|R=0.6|T=0.4|seed=4,BestFinal_szwarc_cap0,solved,True,28197.0,6.6816,1200.0,6.6816,170975232.0,1889.0,,True,357.0,4134.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.4,5,300|R=0.6|T=0.4|seed=5,BestFinal_szwarc_cap0,solved,True,27657.0,23.3709,1200.0,23.3709,170975232.0,7108.0,,True,1264.0,15479.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.4,6,300|R=0.6|T=0.4|seed=6,BestFinal_szwarc_cap0,solved,True,54011.0,52.5216,1200.0,52.5216,170975232.0,15953.0,,True,5939.0,37844.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.4,7,300|R=0.6|T=0.4|seed=7,BestFinal_szwarc_cap0,solved,True,45320.0,30.3974,1200.0,30.3974,170975232.0,9293.0,,True,1683.0,20268.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.4,8,300|R=0.6|T=0.4|seed=8,BestFinal_szwarc_cap0,solved,True,45217.0,39.1948,1200.0,39.1948,170975232.0,11387.0,,True,1696.0,24469.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.4,9,300|R=0.6|T=0.4|seed=9,BestFinal_szwarc_cap0,solved,True,24116.0,6.5322,1200.0,6.5322,170975232.0,2122.0,,True,342.0,4585.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.6,0,300|R=0.6|T=0.6|seed=0,BestFinal_szwarc_cap0,solved,True,335932.0,654.0368,1200.0,654.0368,170975232.0,136768.0,,True,55409.0,328944.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.6,1,300|R=0.6|T=0.6|seed=1,BestFinal_szwarc_cap0,solved,True,290804.0,1403.8695,1200.0,1403.8695,170975232.0,282786.0,,True,128417.0,693988.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.6,2,300|R=0.6|T=0.6|seed=2,BestFinal_szwarc_cap0,solved,True,264162.0,325.4276,1200.0,325.4276,170975232.0,77007.0,,True,26365.0,180378.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.6,3,300|R=0.6|T=0.6|seed=3,BestFinal_szwarc_cap0,solved,True,287229.0,1359.359,1200.0,1359.359,170975232.0,234411.0,,True,103364.0,572185.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.6,4,300|R=0.6|T=0.6|seed=4,BestFinal_szwarc_cap0,solved,True,272062.0,664.4443,1200.0,664.4443,170975232.0,144370.0,,True,65203.0,353942.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.6,5,300|R=0.6|T=0.6|seed=5,BestFinal_szwarc_cap0,solved,True,243371.0,395.9735,1200.0,395.9735,170975232.0,91785.0,,True,33578.0,217147.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.6,6,300|R=0.6|T=0.6|seed=6,BestFinal_szwarc_cap0,solved,True,340895.0,325.1948,1200.0,325.1948,170975232.0,79259.0,,True,39653.0,198170.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.6,7,300|R=0.6|T=0.6|seed=7,BestFinal_szwarc_cap0,solved,True,323997.0,380.5741,1200.0,380.5741,170975232.0,86567.0,,True,43227.0,216360.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.6,8,300|R=0.6|T=0.6|seed=8,BestFinal_szwarc_cap0,solved,True,336975.0,213.7837,1200.0,213.7837,170975232.0,54372.0,,True,20075.0,128818.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.6,9,300|R=0.6|T=0.6|seed=9,BestFinal_szwarc_cap0,solved,True,273833.0,377.2043,1200.0,377.2043,170975232.0,78612.0,,True,33249.0,190472.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.8,0,300|R=0.6|T=0.8|seed=0,BestFinal_szwarc_cap0,solved,True,889309.0,1.2189,1200.0,1.2189,170975232.0,375.0,,True,101.0,850.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.8,1,300|R=0.6|T=0.8|seed=1,BestFinal_szwarc_cap0,solved,True,763706.0,2.4424,1200.0,2.4424,170975232.0,822.0,,True,171.0,1814.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.8,2,300|R=0.6|T=0.8|seed=2,BestFinal_szwarc_cap0,solved,True,763443.0,1.3157,1200.0,1.3157,170975232.0,434.0,,True,38.0,905.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.8,3,300|R=0.6|T=0.8|seed=3,BestFinal_szwarc_cap0,solved,True,740908.0,1.0927,1200.0,1.0927,170975232.0,354.0,,True,51.0,758.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.8,4,300|R=0.6|T=0.8|seed=4,BestFinal_szwarc_cap0,solved,True,777052.0,1.647,1200.0,1.647,170975232.0,538.0,,True,99.0,1174.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.8,5,300|R=0.6|T=0.8|seed=5,BestFinal_szwarc_cap0,solved,True,678919.0,1.0009,1200.0,1.0009,170975232.0,292.0,,True,50.0,633.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.8,6,300|R=0.6|T=0.8|seed=6,BestFinal_szwarc_cap0,solved,True,878198.0,1.1423,1200.0,1.1423,170975232.0,300.0,,True,46.0,645.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.8,7,300|R=0.6|T=0.8|seed=7,BestFinal_szwarc_cap0,solved,True,824520.0,0.9222,1200.0,0.9222,170975232.0,301.0,,True,23.0,624.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.8,8,300|R=0.6|T=0.8|seed=8,BestFinal_szwarc_cap0,solved,True,866035.0,0.8242,1200.0,0.8242,170975232.0,241.0,,True,18.0,499.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.6,0.8,9,300|R=0.6|T=0.8|seed=9,BestFinal_szwarc_cap0,solved,True,779856.0,0.9584,1200.0,0.9584,170975232.0,292.0,,True,37.0,620.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.2,0,300|R=0.8|T=0.2|seed=0,BestFinal_szwarc_cap0,solved,True,0.0,0.0057,1200.0,0.0057,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.2,1,300|R=0.8|T=0.2|seed=1,BestFinal_szwarc_cap0,solved,True,0.0,0.0079,1200.0,0.0079,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.2,2,300|R=0.8|T=0.2|seed=2,BestFinal_szwarc_cap0,solved,True,0.0,0.0051,1200.0,0.0051,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.2,3,300|R=0.8|T=0.2|seed=3,BestFinal_szwarc_cap0,solved,True,0.0,0.0049,1200.0,0.0049,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.2,4,300|R=0.8|T=0.2|seed=4,BestFinal_szwarc_cap0,solved,True,0.0,0.0049,1200.0,0.0049,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.2,5,300|R=0.8|T=0.2|seed=5,BestFinal_szwarc_cap0,solved,True,0.0,0.0066,1200.0,0.0066,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.2,6,300|R=0.8|T=0.2|seed=6,BestFinal_szwarc_cap0,solved,True,0.0,0.0057,1200.0,0.0057,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.2,7,300|R=0.8|T=0.2|seed=7,BestFinal_szwarc_cap0,solved,True,0.0,0.0086,1200.0,0.0086,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.2,8,300|R=0.8|T=0.2|seed=8,BestFinal_szwarc_cap0,solved,True,0.0,0.005,1200.0,0.005,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.2,9,300|R=0.8|T=0.2|seed=9,BestFinal_szwarc_cap0,solved,True,0.0,0.0053,1200.0,0.0053,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.4,0,300|R=0.8|T=0.4|seed=0,BestFinal_szwarc_cap0,solved,True,3006.0,2.248,1200.0,2.248,170975232.0,368.0,,True,4.0,739.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.4,1,300|R=0.8|T=0.4|seed=1,BestFinal_szwarc_cap0,solved,True,433.0,2.4401,1200.0,2.4401,170975232.0,305.0,,True,1.0,610.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.4,2,300|R=0.8|T=0.4|seed=2,BestFinal_szwarc_cap0,solved,True,273.0,2.2539,1200.0,2.2539,170975232.0,308.0,,True,0.0,615.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.4,3,300|R=0.8|T=0.4|seed=3,BestFinal_szwarc_cap0,solved,True,35.0,0.0051,1200.0,0.0051,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.4,4,300|R=0.8|T=0.4|seed=4,BestFinal_szwarc_cap0,solved,True,17.0,1.9171,1200.0,1.9171,170975232.0,299.0,,True,0.0,597.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.4,5,300|R=0.8|T=0.4|seed=5,BestFinal_szwarc_cap0,solved,True,66.0,2.1854,1200.0,2.1854,170975232.0,295.0,,True,0.0,589.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.4,6,300|R=0.8|T=0.4|seed=6,BestFinal_szwarc_cap0,solved,True,8663.0,2.7497,1200.0,2.7497,170975232.0,587.0,,True,61.0,1234.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.4,7,300|R=0.8|T=0.4|seed=7,BestFinal_szwarc_cap0,solved,True,3399.0,2.9602,1200.0,2.9602,170975232.0,522.0,,True,16.0,1059.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.4,8,300|R=0.8|T=0.4|seed=8,BestFinal_szwarc_cap0,solved,True,1341.0,1.9763,1200.0,1.9763,170975232.0,299.0,,True,2.0,599.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.4,9,300|R=0.8|T=0.4|seed=9,BestFinal_szwarc_cap0,solved,True,12.0,0.006,1200.0,0.006,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.6,0,300|R=0.8|T=0.6|seed=0,BestFinal_szwarc_cap0,solved,True,294597.0,48.2607,1200.0,48.2607,170975232.0,12804.0,,True,3152.0,28759.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.6,1,300|R=0.8|T=0.6|seed=1,BestFinal_szwarc_cap0,solved,True,228282.0,572.034,1200.0,572.034,170975232.0,119394.0,,True,53766.0,292553.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.6,2,300|R=0.8|T=0.6|seed=2,BestFinal_szwarc_cap0,solved,True,216271.0,61.1973,1200.0,61.1973,170975232.0,17483.0,,True,5866.0,40831.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.6,3,300|R=0.8|T=0.6|seed=3,BestFinal_szwarc_cap0,solved,True,246174.0,206.1535,1200.0,206.1535,170975232.0,54012.0,,True,25434.0,133457.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.6,4,300|R=0.8|T=0.6|seed=4,BestFinal_szwarc_cap0,solved,True,217142.0,42.5175,1200.0,42.5175,170975232.0,12983.0,,True,5460.0,31425.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.6,5,300|R=0.8|T=0.6|seed=5,BestFinal_szwarc_cap0,solved,True,194340.0,75.4268,1200.0,75.4268,170975232.0,19213.0,,True,6450.0,44875.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.6,6,300|R=0.8|T=0.6|seed=6,BestFinal_szwarc_cap0,solved,True,325582.0,6.48,1200.0,6.48,170975232.0,2233.0,,True,617.0,5082.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.6,7,300|R=0.8|T=0.6|seed=7,BestFinal_szwarc_cap0,solved,True,300456.0,45.9368,1200.0,45.9368,170975232.0,13962.0,,True,4832.0,32755.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.6,8,300|R=0.8|T=0.6|seed=8,BestFinal_szwarc_cap0,solved,True,319904.0,4.4467,1200.0,4.4467,170975232.0,1441.0,,True,444.0,3325.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.6,9,300|R=0.8|T=0.6|seed=9,BestFinal_szwarc_cap0,solved,True,244268.0,8.1498,1200.0,8.1498,170975232.0,2540.0,,True,833.0,5912.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.8,0,300|R=0.8|T=0.8|seed=0,BestFinal_szwarc_cap0,solved,True,846244.0,0.9972,1200.0,0.9972,170975232.0,282.0,,True,19.0,582.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.8,1,300|R=0.8|T=0.8|seed=1,BestFinal_szwarc_cap0,solved,True,722829.0,1.2023,1200.0,1.2023,170975232.0,298.0,,True,28.0,623.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.8,2,300|R=0.8|T=0.8|seed=2,BestFinal_szwarc_cap0,solved,True,710044.0,1.2367,1200.0,1.2367,170975232.0,270.0,,True,28.0,567.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.8,3,300|R=0.8|T=0.8|seed=3,BestFinal_szwarc_cap0,solved,True,706952.0,0.9654,1200.0,0.9654,170975232.0,278.0,,True,34.0,589.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.8,4,300|R=0.8|T=0.8|seed=4,BestFinal_szwarc_cap0,solved,True,725808.0,1.5688,1200.0,1.5688,170975232.0,515.0,,True,73.0,1102.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.8,5,300|R=0.8|T=0.8|seed=5,BestFinal_szwarc_cap0,solved,True,639202.0,1.0068,1200.0,1.0068,170975232.0,268.0,,True,17.0,552.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.8,6,300|R=0.8|T=0.8|seed=6,BestFinal_szwarc_cap0,solved,True,845088.0,1.0097,1200.0,1.0097,170975232.0,252.0,,True,14.0,517.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.8,7,300|R=0.8|T=0.8|seed=7,BestFinal_szwarc_cap0,solved,True,798349.0,1.1152,1200.0,1.1152,170975232.0,280.0,,True,18.0,577.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.8,8,300|R=0.8|T=0.8|seed=8,BestFinal_szwarc_cap0,solved,True,829749.0,0.8312,1200.0,0.8312,170975232.0,212.0,,True,11.0,434.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,0.8,0.8,9,300|R=0.8|T=0.8|seed=9,BestFinal_szwarc_cap0,solved,True,734197.0,0.9679,1200.0,0.9679,170975232.0,261.0,,True,37.0,558.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,1.0,0.2,0,300|R=1|T=0.2|seed=0,BestFinal_szwarc_cap0,solved,True,0.0,0.0186,1200.0,0.0186,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,1.0,0.2,1,300|R=1|T=0.2|seed=1,BestFinal_szwarc_cap0,solved,True,0.0,0.0062,1200.0,0.0062,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,1.0,0.2,2,300|R=1|T=0.2|seed=2,BestFinal_szwarc_cap0,solved,True,0.0,0.0056,1200.0,0.0056,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,1.0,0.2,3,300|R=1|T=0.2|seed=3,BestFinal_szwarc_cap0,solved,True,0.0,0.0079,1200.0,0.0079,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,1.0,0.2,4,300|R=1|T=0.2|seed=4,BestFinal_szwarc_cap0,solved,True,0.0,0.0071,1200.0,0.0071,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,1.0,0.2,5,300|R=1|T=0.2|seed=5,BestFinal_szwarc_cap0,solved,True,0.0,0.0052,1200.0,0.0052,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
C:\c++\test2\results\progressive_model_race\raw_results.csv,progressive_model_race,hard,300,1.0,0.2,6,300|R=1|T=0.2|seed=6,BestFinal_szwarc_cap0,solved,True,0.0,0.0066,1200.0,0.0066,170975232.0,1.0,,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,True,True,True,12.0,custom,False,False,False,,
