series_norm,config_norm,n,R,T,total_count,solved_count,solved_rate,oot_count,oom_count,err_count,median_time_ms_solved,p90_time_ms_solved,median_penalized_time_ms,p90_penalized_time_ms,median_nodes,p90_nodes,median_memory_peak_bytes,p90_memory_peak_bytes,median_memo_exact_hit_rate,median_memo_lb_hit_rate,median_bound_time_share,median_cleanup_time_share
hard,BestFinal_adaptive_v1_cap0,400,0.6,0.6,10,10,1.0,0,0,0,552.25385,1107.29667,552.25385,1107.29667,148642.0,282032.4,357756928.0,357756928.0,0.3723119486920001,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,400,0.6,0.8,10,10,1.0,0,0,0,2.057,2.4799800000000003,2.057,2.4799800000000003,554.0,809.0,357756928.0,357756928.0,0.07236523171749126,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,400,0.8,0.2,10,10,1.0,0,0,0,0.007,0.01004,0.007,0.01004,1.0,1.0,357756928.0,357756928.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,400,0.8,0.4,10,10,1.0,0,0,0,0.0077,0.4350899999999997,0.0077,0.4350899999999997,1.0,168.89999999999986,357756928.0,357756928.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,400,0.8,0.6,10,10,1.0,0,0,0,65.5406,104.10273,65.5406,104.10273,23637.0,34692.9,357756928.0,357756928.0,0.2852657923236174,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,400,0.8,0.8,10,10,1.0,0,0,0,1.8167,2.05757,1.8167,2.05757,472.0,623.4,357756928.0,357756928.0,0.036109952255133734,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,400,1.0,0.2,10,10,1.0,0,0,0,0.00625,0.00778,0.00625,0.00778,1.0,1.0,357756928.0,357756928.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,400,1.0,0.4,10,10,1.0,0,0,0,0.0063,0.00836,0.0063,0.00836,1.0,1.0,357756928.0,357756928.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,400,1.0,0.6,10,10,1.0,0,0,0,2.7908,10.275059999999996,2.7908,10.275059999999996,1103.5,4149.499999999999,357756928.0,357756928.0,0.11463504534984201,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,400,1.0,0.8,10,10,1.0,0,0,0,1.633,1.9020199999999996,1.633,1.9020199999999996,423.5,554.3,357756928.0,357756928.0,0.03622700803032211,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.2,0.2,10,10,1.0,0,0,0,146.92964999999998,250.76471999999998,146.92964999999998,250.76471999999998,57413.5,91981.4,25262080.0,27402649.599999998,0.1183851784478056,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.2,0.4,10,10,1.0,0,0,0,8760.23085,9312.173359999999,8760.23085,9312.173359999999,2386171.5,2578325.5,527245312.0,527245312.0,0.13945361089566177,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.2,0.6,10,10,1.0,0,0,0,20032.8494,23764.74301,20032.8494,23764.74301,4502128.5,5452698.699999999,836673536.0,836673536.0,0.1364266151646611,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.2,0.8,10,10,1.0,0,0,0,6469.5107,8126.2126100000005,6469.5107,8126.2126100000005,1405819.5,1648770.5,836673536.0,836673536.0,0.1859195387377656,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.4,0.2,10,10,1.0,0,0,0,0.0174,0.03987999999999999,0.0174,0.03987999999999999,2.5,9.599999999999998,836673536.0,836673536.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.4,0.4,10,10,1.0,0,0,0,1383.2321000000002,1814.74273,1383.2321000000002,1814.74273,386896.5,502647.69999999995,836673536.0,836673536.0,0.19273170068559414,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.4,0.6,10,10,1.0,0,0,0,5932.10265,8251.81742,5932.10265,8251.81742,1307019.5,1752888.9,836673536.0,836673536.0,0.21970825184698906,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.4,0.8,10,10,1.0,0,0,0,28.860400000000002,67.59384999999996,28.860400000000002,67.59384999999996,10939.5,23678.59999999999,836673536.0,836673536.0,0.25519079315844617,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.6,0.2,10,10,1.0,0,0,0,0.0071,0.014279999999999994,0.0071,0.014279999999999994,1.0,1.0,836673536.0,836673536.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.6,0.4,10,10,1.0,0,0,0,80.81535,150.97448,80.81535,150.97448,27810.5,49622.0,836673536.0,836673536.0,0.25806266322197347,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.6,0.6,10,10,1.0,0,0,0,1307.2111,2057.5710299999996,1307.2111,2057.5710299999996,319953.0,488262.49999999994,836673536.0,836673536.0,0.38647039941809924,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.6,0.8,10,10,1.0,0,0,0,2.96895,4.0403400000000005,2.96895,4.0403400000000005,758.0,1277.6,836673536.0,836673536.0,0.08348138278184913,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.8,0.2,10,10,1.0,0,0,0,0.007549999999999999,0.01021,0.007549999999999999,0.01021,1.0,1.0,836673536.0,836673536.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.8,0.4,10,10,1.0,0,0,0,0.060149999999999995,0.2674799999999994,0.060149999999999995,0.2674799999999994,17.5,106.39999999999975,836673536.0,836673536.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.8,0.6,10,10,1.0,0,0,0,51.93545,253.71186999999995,51.93545,253.71186999999995,19054.0,73138.29999999999,836673536.0,836673536.0,0.2683384096107769,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,0.8,0.8,10,10,1.0,0,0,0,2.6003,2.77885,2.6003,2.77885,647.0,738.1,836673536.0,836673536.0,0.04709005947323704,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,1.0,0.2,10,10,1.0,0,0,0,0.00685,0.00813,0.00685,0.00813,1.0,1.0,836673536.0,836673536.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,1.0,0.4,10,10,1.0,0,0,0,0.0066,0.00814,0.0066,0.00814,1.0,1.0,836673536.0,836673536.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,1.0,0.6,10,10,1.0,0,0,0,3.49805,16.574659999999998,3.49805,16.574659999999998,1239.5,6570.099999999999,836673536.0,836673536.0,0.12361062567749648,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,500,1.0,0.8,10,10,1.0,0,0,0,2.2808,2.42149,2.2808,2.42149,507.5,643.3,836673536.0,836673536.0,0.03606291786885111,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.2,0.2,10,10,1.0,0,0,0,378.23875,576.0670299999999,378.23875,576.0670299999999,138351.5,209471.1,53567488.0,53567488.0,0.1284002372180317,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.2,0.4,10,10,1.0,0,0,0,14462.275450000001,18161.40337,14462.275450000001,18161.40337,3591595.0,4443262.1,928755712.0,929439744.0,0.13978513091966444,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.2,0.6,10,10,1.0,0,0,0,33369.7282,49146.07982,33369.7282,49146.07982,6848875.0,10105719.6,2058518528.0,2058518528.0,0.13379521286753873,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.2,0.8,10,10,1.0,0,0,0,13338.466250000001,18923.61485,13338.466250000001,18923.61485,2560233.5,3563341.9,2058518528.0,2058518528.0,0.19125649833974498,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.4,0.2,10,10,1.0,0,0,0,0.0257,0.05676999999999998,0.0257,0.05676999999999998,4.5,12.299999999999999,2058518528.0,2058518528.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.4,0.4,10,10,1.0,0,0,0,2237.0793,2888.6680099999994,2237.0793,2888.6680099999994,611262.0,763017.4999999999,2058518528.0,2058518528.0,0.18837218894360533,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.4,0.6,10,10,1.0,0,0,0,9992.45895,13880.933239999998,9992.45895,13880.933239999998,2042521.5,2670708.9,2058518528.0,2058518528.0,0.23131493912208292,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.4,0.8,10,10,1.0,0,0,0,48.405750000000005,140.95891999999998,48.405750000000005,140.95891999999998,16654.0,42603.299999999996,2058518528.0,2058518528.0,0.24792761686197787,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.6,0.2,10,10,1.0,0,0,0,0.007350000000000001,0.010239999999999999,0.007350000000000001,0.010239999999999999,1.0,1.0,2058518528.0,2058518528.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.6,0.4,10,10,1.0,0,0,0,149.01175,196.09824,149.01175,196.09824,48970.5,65018.799999999996,2058518528.0,2058518528.0,0.27301683761506024,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.6,0.6,10,10,1.0,0,0,0,2293.8540000000003,3183.72023,2293.8540000000003,3183.72023,464192.5,631586.9,2058518528.0,2058518528.0,0.37711158907589803,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.6,0.8,10,10,1.0,0,0,0,3.7558,4.343719999999999,3.7558,4.343719999999999,918.0,1129.6,2058518528.0,2058518528.0,0.07881749637516096,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.8,0.2,10,10,1.0,0,0,0,0.0081,0.011009999999999999,0.0081,0.011009999999999999,1.0,1.0,2058518528.0,2058518528.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.8,0.4,10,10,1.0,0,0,0,0.05115,0.18259999999999998,0.05115,0.18259999999999998,14.0,56.0,2058518528.0,2058518528.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.8,0.6,10,10,1.0,0,0,0,148.46820000000002,335.60946999999993,148.46820000000002,335.60946999999993,47001.0,93570.29999999997,2058518528.0,2058518528.0,0.3307914334274148,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,0.8,0.8,10,10,1.0,0,0,0,3.28155,3.6208899999999997,3.28155,3.6208899999999997,688.5,871.4999999999999,2058518528.0,2058518528.0,0.04577612640236644,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,1.0,0.2,10,10,1.0,0,0,0,0.0075,0.00889,0.0075,0.00889,1.0,1.0,2058518528.0,2058518528.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,1.0,0.4,10,10,1.0,0,0,0,0.0074,0.00953,0.0074,0.00953,1.0,1.0,2058518528.0,2058518528.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,1.0,0.6,10,10,1.0,0,0,0,4.3292,13.740289999999996,4.3292,13.740289999999996,1611.0,5262.199999999999,2058518528.0,2058518528.0,0.15415046486393782,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,600,1.0,0.8,10,10,1.0,0,0,0,2.9092000000000002,3.13323,2.9092000000000002,3.13323,630.0,683.5,2058518528.0,2058518528.0,0.0365081860313468,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.2,0.2,10,10,1.0,0,0,0,487.54575,966.2035699999999,487.54575,966.2035699999999,177224.5,327394.1,78360576.0,78360576.0,0.13901453720738466,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.2,0.4,10,10,1.0,0,0,0,26632.4574,31334.233729999996,26632.4574,31334.233729999996,6137338.0,7268818.8,1492197376.0,1492197376.0,0.13939849839488866,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.2,0.6,10,10,1.0,0,0,0,69010.2003,85425.89323,69010.2003,85425.89323,13058678.5,16153365.299999999,3310272512.0,3310449049.6,0.13683875401252363,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.2,0.8,10,10,1.0,0,0,0,25233.0539,35052.76833,25233.0539,35052.76833,4305709.5,6078768.7,3312037888.0,3312037888.0,0.16609185529732934,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.4,0.2,10,10,1.0,0,0,0,0.0131,0.045299999999999986,0.0131,0.045299999999999986,1.0,10.299999999999999,3312037888.0,3312037888.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.4,0.4,10,10,1.0,0,0,0,3903.16675,5516.20225,3903.16675,5516.20225,957210.0,1295950.7,3312037888.0,3312037888.0,0.19871408447223476,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.4,0.6,10,10,1.0,0,0,0,19370.394249999998,29338.875089999998,19370.394249999998,29338.875089999998,3429194.5,5249189.6,3312037888.0,3312037888.0,0.2111962239200575,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.4,0.8,10,10,1.0,0,0,0,67.986,162.57900999999993,67.986,162.57900999999993,22871.0,49108.39999999998,3312037888.0,3312037888.0,0.28586116526030186,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.6,0.2,10,10,1.0,0,0,0,0.0078000000000000005,0.01065,0.0078000000000000005,0.01065,1.0,1.0,3312037888.0,3312037888.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.6,0.4,10,10,1.0,0,0,0,188.48805,313.22166,188.48805,313.22166,60225.5,93799.59999999999,3312037888.0,3312037888.0,0.30520708183769124,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.6,0.6,10,10,1.0,0,0,0,3221.6922000000004,8268.16737,3221.6922000000004,8268.16737,591737.0,1341963.9,3312037888.0,3312037888.0,0.40836034066861737,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.6,0.8,10,10,1.0,0,0,0,4.539,4.746579999999999,4.539,4.746579999999999,1011.0,1130.3,3312037888.0,3312037888.0,0.07379199219147992,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.8,0.2,10,10,1.0,0,0,0,0.007949999999999999,0.01222,0.007949999999999999,0.01222,1.0,1.0,3312037888.0,3312037888.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.8,0.4,10,10,1.0,0,0,0,0.05315,0.10372999999999998,0.05315,0.10372999999999998,13.5,34.39999999999999,3312037888.0,3312037888.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.8,0.6,10,10,1.0,0,0,0,134.82945,505.6481899999999,134.82945,505.6481899999999,46244.0,124440.79999999997,3312037888.0,3312037888.0,0.3039777017576928,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,0.8,0.8,10,10,1.0,0,0,0,3.9850000000000003,4.33318,3.9850000000000003,4.33318,808.5,935.3,3312037888.0,3312037888.0,0.05993852459016394,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,1.0,0.2,10,10,1.0,0,0,0,0.00775,0.009999999999999998,0.00775,0.009999999999999998,1.0,1.0,3312037888.0,3312037888.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,1.0,0.4,10,10,1.0,0,0,0,0.0079,0.00971,0.0079,0.00971,1.0,1.0,3312037888.0,3312037888.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,1.0,0.6,10,10,1.0,0,0,0,6.6459,9.626969999999998,6.6459,9.626969999999998,2613.5,3834.2999999999997,3312037888.0,3312037888.0,0.1326073307429122,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,700,1.0,0.8,10,10,1.0,0,0,0,3.64755,3.79042,3.64755,3.79042,743.5,832.1,3312037888.0,3312037888.0,0.038995732014173494,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.2,0.2,10,10,1.0,0,0,0,958.2099499999999,1467.9098000000001,958.2099499999999,1467.9098000000001,324246.5,477540.6,125001728.0,125054976.0,0.13763783495718446,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.2,0.4,10,10,1.0,0,0,0,46437.93355,60041.84219,46437.93355,60041.84219,9901290.5,12356282.9,2533302272.0,2533302272.0,0.13940482306912622,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.2,0.6,10,10,1.0,0,0,0,125813.26855000001,153291.35847999997,125813.26855000001,153291.35847999997,21485153.5,25848497.4,5648470016.0,5648470016.0,0.13635271848897704,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.2,0.8,10,10,1.0,0,0,0,50071.55115,65081.0138,50071.55115,65081.0138,7668148.0,9597614.6,5648470016.0,5648470016.0,0.1761257559042035,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.4,0.2,10,10,1.0,0,0,0,0.0218,0.05403,0.0218,0.05403,3.5,11.1,5648470016.0,5648470016.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.4,0.4,10,10,1.0,0,0,0,7731.73665,9099.48215,7731.73665,9099.48215,1748136.5,2057464.7999999998,5648470016.0,5648470016.0,0.18584126776374335,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.4,0.6,10,10,1.0,0,0,0,38254.599799999996,50190.67016999999,38254.599799999996,50190.67016999999,5929810.5,7819751.199999999,5648470016.0,5648470016.0,0.20658669942667185,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.4,0.8,10,10,1.0,0,0,0,126.4682,271.55661,126.4682,271.55661,39841.5,76352.5,5648470016.0,5648470016.0,0.31706048047509705,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.6,0.2,10,10,1.0,0,0,0,0.0076,0.009219999999999999,0.0076,0.009219999999999999,1.0,1.0,5648470016.0,5648470016.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.6,0.4,10,10,1.0,0,0,0,389.4072,533.08724,389.4072,533.08724,113332.0,143605.39999999997,5648470016.0,5648470016.0,0.32820041054694354,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.6,0.6,10,10,1.0,0,0,0,8057.9746,11628.809569999998,8057.9746,11628.809569999998,1281616.5,1877332.2999999996,5648470016.0,5648470016.0,0.4056761595327598,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.6,0.8,10,10,1.0,0,0,0,5.4994499999999995,6.287909999999999,5.4994499999999995,6.287909999999999,1069.5,1515.9999999999998,5648470016.0,5648470016.0,0.06322927394975744,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.8,0.2,10,10,1.0,0,0,0,0.0076,0.00924,0.0076,0.00924,1.0,1.0,5648470016.0,5648470016.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.8,0.4,10,10,1.0,0,0,0,0.09855,0.25446999999999964,0.09855,0.25446999999999964,31.0,89.89999999999986,5648470016.0,5648470016.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.8,0.6,10,10,1.0,0,0,0,205.03915,740.7224299999997,205.03915,740.7224299999997,60436.0,172801.29999999996,5648470016.0,5648470016.0,0.33995476810581804,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,0.8,0.8,10,10,1.0,0,0,0,5.0679,5.540979999999999,5.0679,5.540979999999999,887.0,1070.6999999999998,5648470016.0,5648470016.0,0.047119958850183746,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,1.0,0.2,10,10,1.0,0,0,0,0.007549999999999999,0.00865,0.007549999999999999,0.00865,1.0,1.0,5648470016.0,5648470016.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,1.0,0.4,10,10,1.0,0,0,0,0.0081,0.00984,0.0081,0.00984,1.0,1.0,5648470016.0,5648470016.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,1.0,0.6,10,10,1.0,0,0,0,6.042,12.227009999999998,6.042,12.227009999999998,2030.0,4641.2,5648470016.0,5648470016.0,0.14195664133602942,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,800,1.0,0.8,10,10,1.0,0,0,0,4.58235,4.9267,4.58235,4.9267,832.0,978.0999999999999,5648470016.0,5648470016.0,0.03520466314532708,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.2,0.2,10,10,1.0,0,0,0,1825.6658499999999,2876.5114899999994,1825.6658499999999,2876.5114899999994,588076.5,849085.6,277868544.0,277868544.0,0.14450780027881616,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.2,0.4,10,10,1.0,0,0,0,85419.10165,93530.82049999999,85419.10165,93530.82049999999,16793263.0,18213638.3,4281987072.0,4282011238.4,0.142241984734998,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.2,0.6,10,10,1.0,0,0,0,202538.103,228637.14914,202538.103,228637.14914,32595256.5,35660733.7,9566363648.0,9566363648.0,0.13446761910390603,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.2,0.8,10,10,1.0,0,0,0,77553.6865,101564.68017,77553.6865,101564.68017,10917162.5,14225881.9,9566363648.0,9566363648.0,0.1596097369911503,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.4,0.2,10,10,1.0,0,0,0,0.01745,0.04128,0.01745,0.04128,1.5,9.0,9566363648.0,9566363648.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.4,0.4,10,10,1.0,0,0,0,12260.515650000001,19472.580049999997,12260.515650000001,19472.580049999997,2577968.5,4024947.6999999997,9566363648.0,9566363648.0,0.18730640515012142,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.4,0.6,10,10,1.0,0,0,0,53377.9696,69947.0155,53377.9696,69947.0155,7964503.5,10149870.899999999,9566363648.0,9566363648.0,0.20302052910356183,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.4,0.8,10,10,1.0,0,0,0,76.3031,188.82163999999977,76.3031,188.82163999999977,23752.5,51992.19999999995,9566363648.0,9566363648.0,0.3032140919536236,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.6,0.2,10,10,1.0,0,0,0,0.00785,0.00916,0.00785,0.00916,1.0,1.0,9566363648.0,9566363648.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.6,0.4,10,10,1.0,0,0,0,663.2972500000001,1441.08114,663.2972500000001,1441.08114,176142.5,352754.3,9566363648.0,9566363648.0,0.3366526734682306,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.6,0.6,10,10,1.0,0,0,0,8146.227849999999,16662.50871,8146.227849999999,16662.50871,1226137.0,2347755.0,9566363648.0,9566363648.0,0.38283783579298875,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.6,0.8,10,10,1.0,0,0,0,7.3847000000000005,8.37281,7.3847000000000005,8.37281,1488.0,1883.6,9566363648.0,9566363648.0,0.08289846007208174,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.8,0.2,10,10,1.0,0,0,0,0.008150000000000001,0.00882,0.008150000000000001,0.00882,1.0,1.0,9566363648.0,9566363648.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.8,0.4,10,10,1.0,0,0,0,0.0676,0.1388299999999999,0.0676,0.1388299999999999,15.0,43.39999999999995,9566363648.0,9566363648.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.8,0.6,10,10,1.0,0,0,0,233.99085,749.3272099999998,233.99085,749.3272099999998,70170.5,167627.49999999997,9566363648.0,9566363648.0,0.35361714683449563,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,0.8,0.8,10,10,1.0,0,0,0,6.10505,6.46609,6.10505,6.46609,1092.5,1227.9,9566363648.0,9566363648.0,0.057533110451916614,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,1.0,0.2,10,10,1.0,0,0,0,0.008,0.009539999999999998,0.008,0.009539999999999998,1.0,1.0,9566363648.0,9566363648.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,1.0,0.4,10,10,1.0,0,0,0,0.008,0.01024,0.008,0.01024,1.0,1.0,9566363648.0,9566363648.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,1.0,0.6,10,10,1.0,0,0,0,7.40465,11.820849999999998,7.40465,11.820849999999998,2582.5,4323.799999999999,9566363648.0,9566363648.0,0.13861964635644608,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,900,1.0,0.8,10,10,1.0,0,0,0,5.5163,5.80519,5.5163,5.80519,965.0,1072.6,9566363648.0,9566363648.0,0.04596340224583367,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.2,0.2,10,10,1.0,0,0,0,2182.9105499999996,4070.46539,2182.9105499999996,4070.46539,678026.5,1237716.8,301060096.0,301060096.0,0.13546900587859817,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.2,0.4,10,10,1.0,0,0,0,106191.1347,131322.47088,106191.1347,131322.47088,20206184.0,23693589.8,6791929856.0,6792042905.6,0.1404121536374172,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.2,0.6,10,10,1.0,0,0,0,273761.2443,311457.64298999996,273761.2443,311457.64298999996,40521235.5,44900443.3,12482326528.0,12482326528.0,0.13087073026519708,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.2,0.8,10,10,1.0,0,0,0,118894.71225000001,143164.59717,118894.71225000001,143164.59717,15288504.0,18452939.1,12482326528.0,12482326528.0,0.1558584873069371,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.4,0.2,10,10,1.0,0,0,0,0.0432,0.07647999999999999,0.0432,0.07647999999999999,6.0,14.1,12482326528.0,12482326528.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.4,0.4,10,10,1.0,0,0,0,15755.14365,19807.26998,15755.14365,19807.26998,3263404.5,3818249.3,12482326528.0,12482326528.0,0.17600108288849547,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.4,0.6,10,10,1.0,0,0,0,83867.24650000001,96712.04491,83867.24650000001,96712.04491,11250726.5,13096688.2,12482326528.0,12482326528.0,0.20414122130632786,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.4,0.8,10,10,1.0,0,0,0,123.87935,384.2873399999999,123.87935,384.2873399999999,38810.5,100221.59999999999,12482326528.0,12482326528.0,0.31058090922628134,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.6,0.2,10,10,1.0,0,0,0,0.01065,0.012830000000000001,0.01065,0.012830000000000001,1.0,1.0,12482326528.0,12482326528.0,0.0,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.6,0.4,10,10,1.0,0,0,0,677.4694,1075.7177399999998,677.4694,1075.7177399999998,178096.5,267706.1,12482326528.0,12482326528.0,0.3309932682517751,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.6,0.6,10,10,1.0,0,0,0,14419.435150000001,21309.28414,14419.435150000001,21309.28414,1880893.0,2802225.0,12482326528.0,12482326528.0,0.4083923593245016,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.6,0.8,10,10,1.0,0,0,0,8.26065,8.68112,8.26065,8.68112,1376.0,1482.0,12482326528.0,12482326528.0,0.08405516196029296,,0.0,0.0
hard,BestFinal_adaptive_v1_cap0,1000,0.8,0.2,10,10,1.0,0,0,0,0.009899999999999999,0.01225,0.009899999999999999,0.01225,1.0,1.0,12482326528.0,12482326528.0,0.0,,0.0,0.0
