n,R,T,seed,instance_path,shared_work_dir,data_mode,ours_exe,ours_reconstruct_status,ours_reconstruct_objective,ours_reconstruct_reported_time_ms,ours_reconstruct_wall_time_ms,ours_reconstruction_success,ours_reconstructed_order_cost,ours_order_length,ours_reconstruct_memo_used_bytes,ours_reconstruct_peak_working_set_bytes,article_status,article_objective,article_wall_time_ms,article_memo_bytes,article_reported_ram_bytes,article_peak_working_set_bytes,ratio_ours_reconstruct_wall_to_article,ratio_ours_reconstruct_memo_to_article_memo,ratio_ours_reconstruct_peak_to_article_peak,objective_comparison_status,objective_match,notes,ours_reconstruct_run_line,ours_reconstruct_run_n,ours_reconstruct_run_seed,ours_reconstruct_run_input,ours_reconstruct_run_decomp,ours_reconstruct_run_memo_backend,ours_reconstruct_run_use_ub,ours_reconstruct_run_use_lb,ours_reconstruct_run_terminal_rules,ours_reconstruct_run_position_filtering_enabled,ours_reconstruct_run_enable_lawler_basic_rules,ours_reconstruct_run_enable_simple_lb,ours_reconstruct_run_enable_lb_memo,ours_reconstruct_run_enable_edd_ub,ours_reconstruct_run_ub_depth_limit,ours_reconstruct_run_lb_depth_limit,ours_reconstruct_run_terminal_all_tardy_spt,ours_reconstruct_run_terminal_edd_at_most_one_tardy,ours_reconstruct_run_enable_memo,ours_reconstruct_run_enable_exact_memo,ours_reconstruct_run_memo_full_key_verification,ours_reconstruct_run_memo_memory_limit_mb,ours_reconstruct_run_cost,ours_reconstruct_run_reconstruction_success,ours_reconstruct_run_reconstructed_order_cost,ours_reconstruct_run_time_ms,ours_reconstruct_run_nodes,ours_reconstruct_run_max_depth,ours_reconstruct_run_memo_hits,ours_reconstruct_run_memo_misses,ours_reconstruct_run_memo_exact_hits,ours_reconstruct_run_memo_lb_hits,ours_reconstruct_run_rule4,ours_reconstruct_run_valid_pos,ours_reconstruct_run_valid_pos_pruned_3a,ours_reconstruct_run_valid_pos_pruned_3b,ours_reconstruct_run_memo_rejected,ours_reconstruct_run_memo_forced_evict,ours_reconstruct_run_lufo_passes,ours_reconstruct_run_terminal_spt,ours_reconstruct_run_terminal_edd,ours_reconstruct_run_memo_peak,ours_reconstruct_run_memo_final,ours_reconstruct_run_memo_evictions,ours_reconstruct_run_memo_clean_time_ms,ours_reconstruct_run_reconstruction_time_ms,ours_reconstruct_run_reconstruction_repairs,ours_reconstruct_run_reconstruction_trace_hits,ours_reconstruct_run_reconstruction_trace_fallbacks,ours_reconstruct_run_memo_used_mb,ours_reconstruct_run_memo_bytes_per_entry,article_raw_metrics,article_metric_TT,article_metric_time,article_metric_RAM,article_metric_NbBytesMem,article_metric_NbBytesMem2,article_metric_NbEntryMem,article_metric_NbEntryMem2,article_metric_NbJobsMem,article_metric_Hits,article_metric_Hits2,article_metric_Miss,article_metric_Miss2,article_metric_All,article_metric_MerL,article_metric_szMerL,article_metric_MerR,article_metric_szMerR,article_metric_MovL,article_metric_MovR,article_metric_MinRatio,source_file,ours_solved,article_solved,both_solved,time_ratio,memory_ratio,ours_wall_time_s,article_wall_time_s,ours_peak_gb,article_peak_gb,objective_comparison_status_norm,rows_for_n,complete_n
50,0.2,0.4,0,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_1.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,5103,4.2749,53.364,,,50,460640,1794048,SOLVED,5103.0,53.46,42658.0,4780032.0,1871872,0.998204,10.798443,0.958425,MATCH,True,,[run] n=50 seed=0 input=D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_1.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5103 time_ms=4.2749 nodes=2879 max_depth=49 memo_hits=245 memo_misses=5757 memo_exact_hits=245 memo_lb_hits=0 rule4=1 valid_pos=26695 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=53 terminal_edd=343 memo_peak=2879 memo_final=2879 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0501 reconstruction_repairs=0 reconstruction_trace_hits=46 reconstruction_trace_fallbacks=0 memo_used_mb=0.439301 memo_bytes_per_entry=160,50,0,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_1.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,5103,,,4.2749,2879,49,245,5757,245,0,1,26695,0,0,0,0,0,53,343,2879,2879,0,0,0.0501,0,46,0,0.439301,160,All=2962;Hits=21;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=42658;NbBytesMem2=0;NbEntryMem=827;NbEntryMem2=0;NbJobsMem=-1;RAM=4780032;TT=5103;szMerL=0;szMerR=0,5103.0,,4780032.0,42658.0,0.0,827.0,0.0,-1.0,21.0,0.0,0.0,0.0,2962.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,0.998204,0.958425,0.053363999999999995,0.05346,0.00167083740234375,0.001743316650390625,MATCH,200,True
50,0.2,0.4,1,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_2.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,3501,0.4765,53.7,,,50,36480,1810432,SOLVED,3501.0,53.245,3496.0,4796416.0,1810432,1.008545,10.434783,1.0,MATCH,True,,[run] n=50 seed=1 input=D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_2.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=3501 time_ms=0.4765 nodes=228 max_depth=49 memo_hits=3 memo_misses=455 memo_exact_hits=3 memo_lb_hits=0 rule4=1 valid_pos=1766 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=1 terminal_edd=42 memo_peak=228 memo_final=228 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.044 reconstruction_repairs=0 reconstruction_trace_hits=41 reconstruction_trace_fallbacks=0 memo_used_mb=0.03479 memo_bytes_per_entry=160,50,1,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_2.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,3501,,,0.4765,228,49,3,455,3,0,1,1766,0,0,0,0,0,1,42,228,228,0,0,0.044,0,41,0,0.03479,160,All=169;Hits=1;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=3496;NbBytesMem2=0;NbEntryMem=66;NbEntryMem2=0;NbJobsMem=-1;RAM=4796416;TT=3501;szMerL=0;szMerR=0,3501.0,,4796416.0,3496.0,0.0,66.0,0.0,-1.0,1.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.008545,1.0,0.053700000000000005,0.053245,0.00168609619140625,0.00168609619140625,MATCH,200,True
50,0.2,0.4,2,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_3.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,4285,0.4088,53.608,,,50,25120,1794048,SOLVED,4285.0,53.969,2344.0,4796416.0,1794048,0.993311,10.716724,1.0,MATCH,True,,[run] n=50 seed=2 input=D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_3.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4285 time_ms=0.4088 nodes=157 max_depth=49 memo_hits=1 memo_misses=313 memo_exact_hits=1 memo_lb_hits=0 rule4=1 valid_pos=1153 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=1 terminal_edd=22 memo_peak=157 memo_final=157 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0303 reconstruction_repairs=0 reconstruction_trace_hits=29 reconstruction_trace_fallbacks=0 memo_used_mb=0.0239563 memo_bytes_per_entry=160,50,2,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_3.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,4285,,,0.4088,157,49,1,313,1,0,1,1153,0,0,0,0,0,1,22,157,157,0,0,0.0303,0,29,0,0.0239563,160,All=125;Hits=5;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=2344;NbBytesMem2=0;NbEntryMem=38;NbEntryMem2=0;NbJobsMem=-1;RAM=4796416;TT=4285;szMerL=0;szMerR=0,4285.0,,4796416.0,2344.0,0.0,38.0,0.0,-1.0,5.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,0.993311,1.0,0.053607999999999996,0.053969,0.00167083740234375,0.00167083740234375,MATCH,200,True
50,0.2,0.4,3,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_4.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,5158,2.1128,53.507,,,50,220160,1810432,SOLVED,5158.0,53.523,20044.0,4702208.0,1798144,0.999701,10.983836,1.006834,MATCH,True,,[run] n=50 seed=3 input=D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_4.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5158 time_ms=2.1128 nodes=1376 max_depth=49 memo_hits=86 memo_misses=2751 memo_exact_hits=86 memo_lb_hits=0 rule4=1 valid_pos=11722 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=12 terminal_edd=197 memo_peak=1376 memo_final=1376 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0549 reconstruction_repairs=0 reconstruction_trace_hits=48 reconstruction_trace_fallbacks=0 memo_used_mb=0.209961 memo_bytes_per_entry=160,50,3,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_4.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,5158,,,2.1128,1376,49,86,2751,86,0,1,11722,0,0,0,0,0,12,197,1376,1376,0,0,0.0549,0,48,0,0.209961,160,All=1032;Hits=9;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=1;Miss2=0;MovL=0;MovR=0;NbBytesMem=20044;NbBytesMem2=0;NbEntryMem=390;NbEntryMem2=0;NbJobsMem=-1;RAM=4702208;TT=5158;szMerL=0;szMerR=0,5158.0,,4702208.0,20044.0,0.0,390.0,0.0,-1.0,9.0,0.0,1.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,0.999701,1.006834,0.053507,0.053523,0.00168609619140625,0.001674652099609375,MATCH,200,True
50,0.2,0.4,4,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_5.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,4809,0.509,54.051,,,50,44640,1671168,SOLVED,4809.0,53.831,3346.0,4804608.0,1814528,1.004087,13.341303,0.920993,MATCH,True,,[run] n=50 seed=4 input=D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_5.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4809 time_ms=0.509 nodes=279 max_depth=49 memo_hits=3 memo_misses=557 memo_exact_hits=3 memo_lb_hits=0 rule4=1 valid_pos=1913 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=5 terminal_edd=54 memo_peak=279 memo_final=279 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0487 reconstruction_repairs=0 reconstruction_trace_hits=48 reconstruction_trace_fallbacks=0 memo_used_mb=0.042572 memo_bytes_per_entry=160,50,4,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_5.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,4809,,,0.509,279,49,3,557,3,0,1,1913,0,0,0,0,0,5,54,279,279,0,0,0.0487,0,48,0,0.042572,160,All=183;Hits=1;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=3346;NbBytesMem2=0;NbEntryMem=61;NbEntryMem2=0;NbJobsMem=-1;RAM=4804608;TT=4809;szMerL=0;szMerR=0,4809.0,,4804608.0,3346.0,0.0,61.0,0.0,-1.0,1.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.004087,0.920993,0.054051,0.053831000000000004,0.001556396484375,0.001689910888671875,MATCH,200,True
50,0.2,0.4,5,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_6.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,4095,0.5265,53.352,,,50,46240,1748992,SOLVED,4095.0,53.264,4826.0,4694016.0,1736704,1.001652,9.581434,1.007075,MATCH,True,,[run] n=50 seed=5 input=D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_6.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4095 time_ms=0.5265 nodes=289 max_depth=49 memo_hits=3 memo_misses=577 memo_exact_hits=3 memo_lb_hits=0 rule4=1 valid_pos=2270 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=1 terminal_edd=47 memo_peak=289 memo_final=289 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0459 reconstruction_repairs=0 reconstruction_trace_hits=44 reconstruction_trace_fallbacks=0 memo_used_mb=0.0440979 memo_bytes_per_entry=160,50,5,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_6.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,4095,,,0.5265,289,49,3,577,3,0,1,2270,0,0,0,0,0,1,47,289,289,0,0,0.0459,0,44,0,0.0440979,160,All=218;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=4826;NbBytesMem2=0;NbEntryMem=94;NbEntryMem2=0;NbJobsMem=-1;RAM=4694016;TT=4095;szMerL=0;szMerR=0,4095.0,,4694016.0,4826.0,0.0,94.0,0.0,-1.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.001652,1.007075,0.053352,0.053264000000000006,0.001628875732421875,0.001617431640625,MATCH,200,True
50,0.2,0.4,6,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_7.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,5356,0.6208,53.269,,,50,59040,1777664,SOLVED,5356.0,53.267,4578.0,4800512.0,1810432,1.000038,12.896461,0.9819,MATCH,True,,[run] n=50 seed=6 input=D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_7.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5356 time_ms=0.6208 nodes=369 max_depth=49 memo_hits=10 memo_misses=737 memo_exact_hits=10 memo_lb_hits=0 rule4=1 valid_pos=2434 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=3 terminal_edd=77 memo_peak=369 memo_final=369 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0537 reconstruction_repairs=0 reconstruction_trace_hits=48 reconstruction_trace_fallbacks=0 memo_used_mb=0.0563049 memo_bytes_per_entry=160,50,6,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_7.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,5356,,,0.6208,369,49,10,737,10,0,1,2434,0,0,0,0,0,3,77,369,369,0,0,0.0537,0,48,0,0.0563049,160,All=263;Hits=4;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=4578;NbBytesMem2=0;NbEntryMem=92;NbEntryMem2=0;NbJobsMem=-1;RAM=4800512;TT=5356;szMerL=0;szMerR=0,5356.0,,4800512.0,4578.0,0.0,92.0,0.0,-1.0,4.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.000038,0.9819,0.053269,0.053267,0.00165557861328125,0.00168609619140625,MATCH,200,True
50,0.2,0.4,7,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_8.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,4799,0.6522,53.346,,,50,49120,1794048,SOLVED,4799.0,54.01,5806.0,4673536.0,1875968,0.987706,8.460214,0.956332,MATCH,True,,[run] n=50 seed=7 input=D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_8.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4799 time_ms=0.6522 nodes=307 max_depth=49 memo_hits=1 memo_misses=613 memo_exact_hits=1 memo_lb_hits=0 rule4=1 valid_pos=2929 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=51 memo_peak=307 memo_final=307 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0312 reconstruction_repairs=0 reconstruction_trace_hits=29 reconstruction_trace_fallbacks=0 memo_used_mb=0.0468445 memo_bytes_per_entry=160,50,7,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_8.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,4799,,,0.6522,307,49,1,613,1,0,1,2929,0,0,0,0,0,0,51,307,307,0,0,0.0312,0,29,0,0.0468445,160,All=266;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=5806;NbBytesMem2=0;NbEntryMem=91;NbEntryMem2=0;NbJobsMem=-1;RAM=4673536;TT=4799;szMerL=0;szMerR=0,4799.0,,4673536.0,5806.0,0.0,91.0,0.0,-1.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,0.987706,0.956332,0.053346,0.054009999999999996,0.00167083740234375,0.00174713134765625,MATCH,200,True
50,0.2,0.4,8,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_9.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,5292,2.6137,53.895,,,50,273760,1781760,SOLVED,5292.0,53.62,24712.0,4833280.0,1810432,1.005129,11.078019,0.984163,MATCH,True,,[run] n=50 seed=8 input=D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_9.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=5292 time_ms=2.6137 nodes=1711 max_depth=49 memo_hits=91 memo_misses=3421 memo_exact_hits=91 memo_lb_hits=0 rule4=1 valid_pos=13289 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=20 terminal_edd=268 memo_peak=1711 memo_final=1711 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0521 reconstruction_repairs=0 reconstruction_trace_hits=35 reconstruction_trace_fallbacks=0 memo_used_mb=0.261078 memo_bytes_per_entry=160,50,8,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_9.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,5292,,,2.6137,1711,49,91,3421,91,0,1,13289,0,0,0,0,0,20,268,1711,1711,0,0,0.0521,0,35,0,0.261078,160,All=1391;Hits=12;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=24712;NbBytesMem2=0;NbEntryMem=480;NbEntryMem2=0;NbJobsMem=-1;RAM=4833280;TT=5292;szMerL=0;szMerR=0,5292.0,,4833280.0,24712.0,0.0,480.0,0.0,-1.0,12.0,0.0,0.0,0.0,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.005129,0.984163,0.053895000000000005,0.053619999999999994,0.001659393310546875,0.00168609619140625,MATCH,200,True
50,0.2,0.4,9,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_10.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,4126,0.5808,53.818,,,50,50240,1708032,SOLVED,4126.0,53.261,6704.0,4804608.0,1875968,1.010458,7.494033,0.91048,MATCH,True,,[run] n=50 seed=9 input=D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_10.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=4126 time_ms=0.5808 nodes=314 max_depth=49 memo_hits=12 memo_misses=627 memo_exact_hits=12 memo_lb_hits=0 rule4=1 valid_pos=3074 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=2 terminal_edd=78 memo_peak=314 memo_final=314 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.038 reconstruction_repairs=0 reconstruction_trace_hits=35 reconstruction_trace_fallbacks=0 memo_used_mb=0.0479126 memo_bytes_per_entry=160,50,9,D:\test2\results\article_code_comparison\data\50\SDT_50_0.2_0.4_10.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,4126,,,0.5808,314,49,12,627,12,0,1,3074,0,0,0,0,0,2,78,314,314,0,0,0.038,0,35,0,0.0479126,160,All=330;Hits=5;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=6704;NbBytesMem2=0;NbEntryMem=125;NbEntryMem2=0;NbJobsMem=-1;RAM=4804608;TT=4126;szMerL=0;szMerR=0,4126.0,,4804608.0,6704.0,0.0,125.0,0.0,-1.0,5.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.010458,0.91048,0.053818,0.053261,0.001590728759765625,0.00174713134765625,MATCH,200,True
